FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
5478000,USBI_nasdaq,8.73,5,10.4,5373,9.5729,7.9759,N/A,N/A,1.4
1789000,USLM_nasdaq,58.12,41.25,58.8,25838,51.2563,49.7798,N/A,N/A,1.2
40169000,USTR_nasdaq,38.71,23.93,39.28,190230,35.134,34.9693,12.57,11.16,23.9
45779000,UTHR_nasdaq,69.85,44.51,71.15,683470,66.2363,61.4001,11.8,9.74,12.8
2610000,UG_nasdaq,26.489,16.75,28.6,3525,25.0826,22.4889,N/A,N/A,4.3
9522000,UNTK_nasdaq,1.77,0.95,4.33,89624,1.5377,2.4963,N/A,5.36,3.2
4803000,UNTY_nasdaq,7.189,5.5,7.55,2194,7.0969,6.6252,N/A,N/A,1
3765000,UBPS_nasdaq,3.2681,2.47,6.1,502,3.0971,3.304,N/A,N/A,N/A
N/A,PANL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
14511000,UEIC_nasdaq,30.23,12.19,32.4,72208,28.4154,23.3509,17.47,15.83,3.3
19090000,UFPI_nasdaq,40.13,30.76,45.6,116929,40.2674,39.7328,23.61,15.68,5.1
5663000,USAP_nasdaq,27.21,26.02,44,28921,29.2234,33.2118,35.8,10.12,21.6
5394000,UACL_nasdaq,25.75,12.46,28.75,29756,24.5077,22.129,15.61,14.07,2.4
16016000,UVSP_nasdaq,20.5,15.33,20.84,26489,19.1731,17.6807,15.41,14.64,8.6
60228000,UPIP_nasdaq,2.03,1.17,2.47,280513,1.9666,1.9777,N/A,N/A,5.6
15049000,URRE_nasdaq,2.5,1.75,8.5,93765,2.5826,2.7783,N/A,N/A,16.9
109485000,URBN_nasdaq,42.72,29.36,44.96,1606710,41.3194,41.3939,22.25,19.16,2
19210000,ULGX_nasdaq,0.38,0.12,1,93886,0.2963,0.5165,N/A,N/A,1
15575000,UPI_nasdaq,1.88,1.69,4.33,61349,2.1431,2.4638,N/A,N/A,1.1
17220000,ECOL_nasdaq,29.87,17.5,30.42,70019,28.3386,26.2789,19.91,17.17,3.6
17795000,USMO_nasdaq,14.48,10.34,15.07,97856,13.6997,12.6954,N/A,N/A,3.6
30932000,USAT_nasdaq,2.03,1.16,2.75,143314,1.852,2.136,N/A,50.75,19.9
0,USATP_nasdaq,19,12.84,22.24,430,19.012,19.437,N/A,N/A,N/A
0,USATZ_nasdaq,1.02,0.34,1.85,2473,0.8997,1.1615,N/A,N/A,N/A
8108000,USAK_nasdaq,6.25,2.65,6.89,18089,6.4403,5.2867,N/A,24.04,1.3
1224000,USMD_nasdaq,31.04,7.3,110,10414,25.2783,16.1395,N/A,N/A,0.9
3313000,UTMD_nasdaq,58.36,32.99,64.84,7797,51.9963,46.2778,21.54,18.89,8.8
90527000,UTIW_nasdaq,16.94,12.31,17.02,693494,15.86,15.1625,36.83,21.72,3.7
12829000,UTSI_nasdaq,2.7,2.05,3.51,39944,2.694,2.8095,N/A,N/A,0.5
2716000,VYFC_nasdaq,10.8,8.3,12.2,1817,10.0206,9.4299,9.08,10.19,2.5
0,VLYWW_nasdaq,0.329,0.05,0.75,1424,0.1946,0.3249,N/A,N/A,N/A
1243000,VALU_nasdaq,9.01,8.02,13.69,9452,8.6177,9.2594,N/A,N/A,12.6
71533000,VCLK_nasdaq,26.14,15.04,32.25,1018700,25.0129,25.6431,13.98,12.57,8.2
31406000,VVTV_nasdaq,5.91,1.62,6.1,472964,5.1954,3.7922,84.43,20.38,2.7
18781000,VNDA_nasdaq,9.09,2.92,13.3,1075740,9.3471,5.7273,N/A,N/A,1.3
0,VGIT_nasdaq,63.67,62.91,66.97,34622,63.9254,64.9855,N/A,N/A,N/A
0,VCIT_nasdaq,83.82,81.7,89.01,441443,83.9937,86.6815,N/A,N/A,N/A
0,VNQI_nasdaq,54.97,47.19,62.1,134560,53.7517,56.4631,N/A,N/A,N/A
0,VCLT_nasdaq,83.91,80.55,95.36,119519,84.4463,88.9454,N/A,N/A,N/A
0,VGLT_nasdaq,67.56,66.7,81.18,46294,69.234,72.7611,N/A,N/A,N/A
0,VTIP_nasdaq,49.529,48.53,50.38,158708,49.344,49.9253,N/A,N/A,N/A
0,VMBS_nasdaq,50.99,50.35,53,144605,51.1657,51.905,N/A,N/A,N/A
67965000,VNR_nasdaq,27.27,24.23,30.22,671198,27.5114,28.1446,20.82,16.43,1.3
0,VONE_nasdaq,77.53,60.74,77.69,18987,75.008,72.2148,N/A,N/A,N/A
0,VONG_nasdaq,78.4,63.55,78.61,13582,76.0451,73.4421,N/A,N/A,N/A
0,VONV_nasdaq,76.75,58.01,77.13,27767,74.1083,71.0943,N/A,N/A,N/A
0,VTWO_nasdaq,83.48,60.94,83.75,46348,79.0874,74.9487,N/A,N/A,N/A
0,VTWG_nasdaq,87.35,63.14,89.01,7446,82.868,77.8755,N/A,N/A,N/A
0,VTWV_nasdaq,79.68,58.63,79.98,4160,75.4031,72.0529,N/A,N/A,N/A
0,VTHR_nasdaq,78.05,55.76,78.15,4081,75.38,72.4714,N/A,N/A,N/A
0,VGSH_nasdaq,60.86,60.63,62.43,53371,60.8117,60.866,N/A,N/A,N/A
0,VCSH_nasdaq,79.57,78.22,80.78,638213,79.3977,80.127,N/A,N/A,N/A
0,VXUS_nasdaq,48.17,40.22,51.09,219351,46.9729,48.008,N/A,N/A,N/A
28385000,VDSI_nasdaq,8.84,6.51,10.41,73311,8.5169,8.3162,20.09,19.22,7.8
14947000,VASC_nasdaq,16.23,12.5,17.18,55148,15.1814,15.628,24.22,20.81,7
80086000,WOOF_nasdaq,28.44,17.56,28.57,793724,26.3834,23.6813,18,16.44,6.4
38147000,VECO_nasdaq,35.02,26.15,43.18,598081,37.1503,35.0389,26.53,59.36,11.6
54804000,VELT_nasdaq,1.035,0.98,10.43,1471190,1.4263,2.6316,N/A,N/A,15.9
19903000,APPY_nasdaq,1.28,1.15,3.18,865087,1.3009,1.8823,N/A,N/A,0.9
12694000,VTUS_nasdaq,2.42,1.91,4.15,203189,2.3074,2.6456,N/A,N/A,4.8
21615000,VRA_nasdaq,23.79,19.5,31,500440,21.8983,23.2816,13.75,12.39,11.9
8026000,VSTM_nasdaq,15.39,6.25,18.82,143694,12.9663,10.5463,N/A,N/A,4.1
10971000,VRNM_nasdaq,2.17,2,4.69,15279,2.2474,2.3922,N/A,N/A,32.1
47132000,VRNT_nasdaq,36.7,24.6,37.04,388719,35.0889,34.3101,13.39,12.19,2
137975000,VRSN_nasdaq,45.88,32.81,50.15,1599410,45.3237,45.1972,20.39,18.21,12
166207000,VRSK_nasdaq,61.75,45.04,63.45,693392,59.9666,58.4936,26.85,23.66,0.8
9201000,VRML_nasdaq,3.02,1.03,4.07,286987,2.866,1.8442,N/A,N/A,3.9
8267000,VTNR_nasdaq,3,1.3,4.2,11868,2.9296,3.244,9.68,6.98,0.3
219707000,VRTX_nasdaq,86.79,38.44,89.96,2022910,81.0669,63.509,N/A,N/A,2.3
4777000,VRTA_nasdaq,1.51,0.95,2.3,16500,1.6831,1.3171,N/A,N/A,0.1
9602000,VRTB_nasdaq,1.54,0.98,2.65,29490,1.6386,1.4214,N/A,N/A,N/A
442069000,VIA_nasdaq,74.4,47.02,75.09,23351,68.9763,65.2639,N/A,N/A,0.4
442069000,VIAB_nasdaq,74.08,44.85,74.84,2744940,68.298,63.9078,15.8,13.59,1.7
24446000,VSAT_nasdaq,68.78,33.09,73.43,268173,70.0949,53.611,99.68,30.84,10.3
19291000,VIAS_nasdaq,12.71,8.44,18.64,4933,11.8066,12.9767,N/A,11.66,16.6
74725000,VICL_nasdaq,3.77,2.61,4.74,807938,3.3043,3.5443,N/A,N/A,12.8
503000,VICR_nasdaq,7.58,4.72,7.7,68378,6.2137,5.5063,N/A,N/A,4.1
4278000,VIDE_nasdaq,3.65,3.32,4.76,3698,4.1297,3.8753,N/A,N/A,0.4
34073000,VPFG_nasdaq,22.01,16.7,22.02,256227,20.3314,20.288,23.41,21.16,7.7
3354000,VBFC_nasdaq,1.6,0.61,2.57,3454,1.7489,1.8287,N/A,N/A,0.1
5224000,VLGEA_nasdaq,35.97,29.51,39.29,28811,34.7203,34.0175,N/A,N/A,3.6
17429000,VIMC_nasdaq,1.35,0.69,1.86,26356,1.3531,1.5393,33.75,N/A,0.1
6819000,VIRC_nasdaq,2.38,1.45,3.84,7017,2.1851,2.3539,N/A,21.64,0.2
N/A,VMED_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
25014000,VCBI_nasdaq,15.06,7.82,15.26,76060,14.0271,13.3396,19.06,17.93,5.7
51884000,VPHM_nasdaq,33.09,19.58,33.92,808481,28.9586,26.364,N/A,42.97,8.8
21890000,VSCP_nasdaq,0.4339,0.38,0.99,32235,0.4803,0.606,N/A,N/A,0.2
7519000,VRTS_nasdaq,191.38,75,248.89,53373,201.839,184.481,22.97,18.09,2.5
22735000,VRTU_nasdaq,26.69,11.23,27.1,133533,23.904,22.2941,20.22,16.18,3.6
4312000,VISN_nasdaq,2.2,1.81,9.6,11978,2.1651,3.123,N/A,N/A,0.2
28729000,VSCI_nasdaq,1.02,0.89,1.62,26311,1.0046,1.0497,N/A,N/A,7.2
19903000,VPRT_nasdaq,51.99,28.17,55,265878,48.5243,41.083,25,20.31,35
16263000,VITC_nasdaq,8.83,4.97,9.08,52000,8.3111,7.6277,N/A,N/A,46.4
27281000,VTSS_nasdaq,2.77,1.75,2.98,297030,2.5706,2.2529,N/A,N/A,2.1
13496000,VTNC_nasdaq,6.55,3.64,7.73,48614,5.9383,5.793,N/A,N/A,0.7
79189000,VVUS_nasdaq,14.91,9.86,24.86,2494970,13.7097,12.7589,N/A,N/A,14.5
13848000,VOCS_nasdaq,11.4,8.05,20.64,685417,10.2534,12.4038,71.25,31.67,2
4889856000,VOD_nasdaq,29.12,24.42,30.8,8627360,28.7657,28.1086,11.6,11.33,0.6
54057000,VOLC_nasdaq,19.89,16.37,30.15,993059,18.6846,21.2212,397.8,79.56,8.1
3899000,VLTC_nasdaq,3.85,3.3,9.7,29943,3.8229,4.2075,N/A,N/A,36.9
24662000,VLTR_nasdaq,15.99,12.28,26.16,236797,14.4997,14.6338,18.59,16.83,3.1
19325000,VOXX_nasdaq,14.44,5.55,15,139497,12.3694,10.4885,14.44,11.93,7.6
1073000,VSBN_nasdaq,10.41,9.65,10.98,300,10.4986,10.4214,N/A,N/A,10.8
4131000,VSEC_nasdaq,46.46,20.55,49.94,24452,40.832,29.9604,11.5,11.88,2.9
239441000,WCRX_nasdaq,19.74,10.85,20.75,6995100,19.5203,15.7816,5.89,6.19,1.3
68326000,WRES_nasdaq,2.95,2.08,3.41,551203,2.7697,2.8706,11.35,10.54,2
12023000,WBCO_nasdaq,15.56,12.52,15.61,34386,14.1583,13.9053,13.53,13.89,5.4
102905000,WAFD_nasdaq,20.62,15.34,22.76,523316,18.6497,17.6546,15.5,15.5,2.8
0,WAFDW_nasdaq,5.59,2.9,6.25,625,4.6251,4.0556,N/A,N/A,N/A
14009000,WASH_nasdaq,31.25,23.5,31.99,30975,28.9626,27.4427,14.67,13.71,8
4796000,WFBI_nasdaq,11.5401,9.2857,13.3333,5105,11.3086,11.1567,N/A,N/A,0.4
7189000,WSBF_nasdaq,10.99,3.32,11.33,29022,9.9389,8.4506,N/A,N/A,2.5
28125000,WAVX_nasdaq,1.349,0.87,4.8,148770,1.4757,2.5511,N/A,N/A,15.7
2031000,WAYN_nasdaq,9.86,8.3,10.67,3259,9.9134,9.8856,N/A,N/A,1.1
3402000,WSTG_nasdaq,11.59,10.69,13.16,5944,11.5597,11.9746,N/A,N/A,1.3
14395000,WDFC_nasdaq,58.28,45.12,64.23,48733,56.3243,54.4269,23.69,21.99,7.5
42245000,WWWW_nasdaq,27.28,13.25,27.64,467702,24.0434,19.0588,13.37,11.23,13
28537000,WBMD_nasdaq,31.705,13.13,35.28,613514,28.8737,23.7698,144.11,88.07,4.7
N/A,WEBM_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,WBSN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
1670000,WEBK_nasdaq,17.78,14.38,18.31,925,17.9209,16.4804,N/A,N/A,2.3
283928000,WEN_nasdaq,6.81,4.09,6.88,4033490,6.0106,5.6131,32.43,29.61,11.4
45901000,WERN_nasdaq,24.88,20.63,25.44,521687,24.494,23.7787,17.9,15.36,9.4
28036000,WSBC_nasdaq,29.69,19.75,29.7,73833,26.6091,24.4483,13.81,13.56,4.8
15778000,WTBA_nasdaq,13.09,9.46,13.25,16632,12.1826,11.3535,13.93,13.93,11
47042000,WSTC_nasdaq,22.84,18.38,24.49,209197,22.9263,21.9205,8.16,7.69,3.2
15590000,WMAR_nasdaq,11.97,9.3,13.2,42236,11.5411,11.7951,16.62,12.87,6.5
25876000,WABC_nasdaq,48.1,40.5,49.39,124997,46.4037,44.8653,19.01,19.01,20.4
4978000,WBB_nasdaq,13.6,13.02,14,16119,13.5591,13.4838,N/A,N/A,1
39157000,WSTL_nasdaq,2.58,1.73,2.67,146144,2.4263,2.0667,N/A,28.67,6.7
210121000,WDC_nasdaq,69.65,31.16,70.25,2579070,64.3646,54.1124,8.35,8.7,2.1
18002000,WFD_nasdaq,7.2,6.45,8.07,83043,7.3246,7.4936,23.23,23.23,3.3
11736000,WLB_nasdaq,13.13,7,13.33,31141,11.8054,11.2322,24.31,13,15.6
0,WLBPZ_nasdaq,26.82,25.18,30.4,338,28.234,28.0565,N/A,N/A,N/A
45370000,WPRT_nasdaq,31.85,23.01,40.4,750743,30.976,29.3809,N/A,N/A,15.6
4511000,WEYS_nasdaq,27.76,22.53,28,12138,25.3954,24.012,N/A,N/A,9
2818000,WHLR_nasdaq,5.11,4.62,6.84,7460,5.6929,5.9482,N/A,N/A,0.5
0,WHF_nasdaq,15.66,13.85,16.04,33256,15.5457,15.3388,11.86,9.91,N/A
367125000,WFM_nasdaq,56.22,40.695,56.83,3317610,52.8851,47.3867,38.77,32.69,3.3
118444000,WILN_nasdaq,3.71,3.15,5.89,51844,4.2666,4.2833,30.92,6.29,9.6
3425000,WVVI_nasdaq,4.6,3.39,4.97,2929,4.4317,4.3089,N/A,N/A,1.4
6088000,WLDN_nasdaq,2.98,1.14,3.8,15476,3.0277,2.46,8.05,6.93,0.2
4913000,WLFC_nasdaq,14.67,11.31,16.28,30590,13.3106,14.2788,N/A,N/A,4.8
61867000,WIBC_nasdaq,8.23,5.3,8.42,297011,7.0157,6.4991,13.06,11.93,4.5
587308000,WIN_nasdaq,8.095,7.5,11.04,7255990,7.9737,8.646,19.74,16.19,9.3
2222000,WINA_nasdaq,75.25,49.4,75.91,19165,65.7149,62.6351,N/A,N/A,3.2
36288000,WTFC_nasdaq,41.6,34.4,41.92,272571,38.5491,37.3264,16,15.24,16.4
0,WTFCW_nasdaq,19.4,15,20.44,878,17.8571,17.2738,N/A,N/A,N/A
5382000,RNIN_nasdaq,0.739,0.55,5.65,39032,0.8417,1.4965,N/A,N/A,0.9
99303000,WETF_nasdaq,12.65,5.71,11.72,1345330,10.648,8.2321,36.14,26.35,3.1
0,GULF_nasdaq,17.998,13.43,18.74,19289,17.8503,16.8977,N/A,N/A,N/A
0,CHXF_nasdaq,46.5,42.88,57.35,8683,46.7854,51.5501,N/A,N/A,N/A
0,EMCB_nasdaq,74.97,70.4,82.86,28513,74.462,78.7369,N/A,N/A,N/A
0,GLCB_nasdaq,73.53,71.51,76.84,329,73.3111,74.9817,N/A,N/A,N/A
1293000,WBKC_nasdaq,18.95,16.45,19.91,1095,18.9606,18.7925,N/A,N/A,1.8
60959000,WWD_nasdaq,42.04,31.41,42.34,369692,40.6229,38.6214,18.77,16.17,4.6
9550000,WRLD_nasdaq,82.07,61,94.99,148495,87.43,83.2792,9.06,7.98,29.3
6362000,XWES_nasdaq,3.7,2.55,5.49,22086,3.756,4.2058,N/A,92.5,0.4
898000,WPCS_nasdaq,4.099,2.03,6.16,42106,4.0557,3.1424,N/A,N/A,1.8
234754000,WPPGY_nasdaq,91.86,60.89,91.99,39841,86.9969,82.2972,14.7,13.09,2.9
37575000,WMGI_nasdaq,27.97,18.11,28.3,367721,26.2071,23.7922,N/A,1398.5,8.4
0,WMGIZ_nasdaq,2.97,2.15,3.37,36429,2.9263,2.7403,N/A,N/A,N/A
N/A,WSB_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
8052000,WSFS_nasdaq,59.86,38.49,61.09,19286,53.844,49.2296,15.96,15,5.4
8052000,WSFSL_nasdaq,26.4199,24.76,29.99,1865,26.3723,26.1859,N/A,N/A,N/A
2803000,WSCI_nasdaq,5.79,4.72,8.41,7524,5.4337,5.667,N/A,N/A,0.3
1451000,WVFC_nasdaq,10.83,6.76,13.63,1013,11.0317,10.6517,N/A,N/A,0.9
80019000,WYNN_nasdaq,133.1,90.11,144.99,1355310,132.015,127.628,19.98,19.01,2.7
0,XBKS_nasdaq,5.255,3.86,6.15,4138,5.3026,5.3506,32.84,18.77,1.7
35227000,XNPT_nasdaq,5.51,4.61,12.98,512597,5.2489,6.8907,N/A,N/A,5.6
263354000,XLNX_nasdaq,45.83,30.25,46.54,3467970,40.5357,38.283,20.74,18.41,3
48216000,XOMA_nasdaq,4.72,2.37,5.1,830798,4,3.4067,N/A,N/A,9.9
20420000,XOOM_nasdaq,25.38,17.68,28.95,140571,22.5517,21.4156,N/A,N/A,6.4
448000,XPLR_nasdaq,4.43,0.01,20,14880,3.5983,4.3508,N/A,N/A,1.8
7823000,XRSC_nasdaq,2.8003,0.49,2.85,23118,2.5286,1.7787,N/A,N/A,0.2
20626000,XRTX_nasdaq,11.51,6.96,12.82,106667,10.6269,10.1772,63.94,46.04,0.8
N/A,YAVY_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
942953000,YHOO_nasdaq,29.66,14.59,29.83,17506800,26.3349,23.6448,20.18,17.45,1.6
271292000,YNDX_nasdaq,30.86,18.07,31.46,2487170,27.7826,25.05,0.88,0.69,1.2
41182000,YONG_nasdaq,5.45,3,5.98,213630,5.42,5.4427,N/A,N/A,2.4
10668000,YOD_nasdaq,1.58,1,4.74,40732,1.708,1.5151,N/A,N/A,1.2
7294000,YRCW_nasdaq,31.62,5.01,36.99,627106,26.5017,13.3592,N/A,N/A,2.5
6912000,YY_nasdaq,35.1,10.5,37.73,847760,29.3214,20.3943,N/A,37.74,0.7
24507000,ZAGG_nasdaq,4.86,4.66,11.4,965124,5.3311,6.4938,11.3,8.84,10.4
119868000,ZLCS_nasdaq,0.51,0.43,1.54,630551,0.5546,0.6347,N/A,N/A,0.5
32598000,ZAZA_nasdaq,1.33,1.09,4.06,261395,1.3369,1.5424,N/A,N/A,11.9
48620000,ZBRA_nasdaq,46.41,33.25,47.24,159786,44.9389,44.7539,18.13,15.73,3.4
9838000,ZLTQ_nasdaq,5.95,3.2,7.08,80248,5.882,4.6321,N/A,N/A,11.3
24506000,ZHNE_nasdaq,1.83,0.4,2.18,215433,0.948,0.8729,N/A,N/A,0.6
N/A,HOGS_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
22279000,Z_nasdaq,66.76,23,69,729110,57.4111,50.1011,N/A,123.63,8.9
31962000,ZN_nasdaq,2.28,0.81,3,164324,2.09,1.5459,N/A,N/A,3.2
179326000,ZION_nasdaq,30.32,17.58,31.4,2114440,28.6257,25.5591,16.94,15.55,6.3
0,ZIONW_nasdaq,6.68,2.35,7.24,25773,5.7186,4.5936,N/A,N/A,N/A
0,ZIONZ_nasdaq,4.036,0,0,0,0,0,N/A,N/A,N/A
51390000,ZIOP_nasdaq,2.93,1.49,6.05,1442050,2.2469,3.0438,N/A,N/A,12.3
10545000,ZIPR_nasdaq,3.2,1.31,4.37,33387,3.096,3.3118,N/A,N/A,0.2
53359000,ZIXI_nasdaq,4.22,2.4,4.45,416602,4.1506,3.6875,22.21,17.58,8.6
74588000,ZGNX_nasdaq,1.62,1.11,3.3,561113,1.5463,1.5898,N/A,N/A,11.4
26835000,ZOLT_nasdaq,13.95,6.02,14.43,253763,13.2711,11.3845,39.86,24.91,28.9
20213000,ZOOM_nasdaq,0.392,0.31,1.12,67014,0.4063,0.542,N/A,N/A,10.3
21582000,ZUMZ_nasdaq,29.59,17.93,38.57,315810,29.6031,26.237,17.72,15.74,14.2
12205000,ZIGO_nasdaq,16.24,13.14,20,27729,15.9446,15.5641,N/A,N/A,9.4
571728000,ZNGA_nasdaq,3.42,2.09,5.25,23916200,3.0763,3.1464,N/A,N/A,1.4
86288000,DDD_nasdaq,46.87,21.42,51.94,4703190,46.102,40.3945,44.22,35.78,6
688469000,MMM_nasdaq,115.48,86.74,116.47,2814090,111.271,106.136,17.21,15.75,4.5
N/A,SVN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
18950000,AHC_nasdaq,7.96,3.96,8.01,80454,6.9931,5.9446,N/A,27.45,0.2
36137000,AIR_nasdaq,25.4,13.03,25.77,200270,22.3317,19.4731,14.11,12.57,5.7
73567000,AAN_nasdaq,28.8,24.61,32.53,446279,28.3134,28.7293,13.15,11.66,3.1
2111514000,ABB_nasdaq,22.76,15.63,23.37,1871680,21.9151,22.0781,15.38,13.31,2.8
1554515000,ABT_nasdaq,35.7,29.9761,38.77,7090610,35.8811,35.3149,17.76,16.01,1.3
1581876000,ABBV_nasdaq,44.32,33.33,48,5264850,43.2069,40.7982,14.21,13.72,1.9
0,ANF_nasdaq,49.84,28.64,55.23,1784740,48.7274,49.0237,15.24,12.65,2.7
45874000,ABM_nasdaq,26.12,17.95,26.68,244862,24.7877,22.6659,18.01,16.64,6.9
54270000,AKR_nasdaq,26.43,23,29.32,442748,25.3626,26.8378,21.14,19.43,2.7
642475000,ACN_nasdaq,75.44,56.8,84.22,3389350,77.9149,76.3096,17.92,16.76,2.3
69587000,ACMP_nasdaq,48.2,27.27,49.29,350943,46.1329,40.9601,33.01,29.04,3.5
112275000,ACCO_nasdaq,7.05,5.8,9.16,816798,6.7331,7.2427,7.58,6.53,21.4
56469000,AH_nasdaq,10.9,8.55,14.19,397043,10.9977,11.0391,43.6,23.19,24.5
35077000,ACW_nasdaq,6.66,2.21,6.88,261048,5.3369,4.7296,N/A,9.94,11.5
337941000,ACE_nasdaq,94.75,68.98,95.26,1530000,90.0314,88.097,11.74,11.58,1.5
3613000,ATV_nasdaq,2.4,1.85,3.5,4397,2.2729,2.4987,N/A,N/A,1.1
126662000,ACT_nasdaq,124.35,73.39,133,1688700,124.006,102.925,14.96,13.06,3.8
67832000,ATU_nasdaq,34.96,25.38,35.7,515444,33.6017,31.4502,18.6,17.31,13.3
41757000,AYI_nasdaq,88.33,56.44,88.42,338176,79.0206,73.2567,26.85,22.42,13.1
89037000,ADX_nasdaq,12.47,10.01,12.5,144051,12.084,11.7307,N/A,N/A,N/A
59716000,AGRO_nasdaq,6.79,6.01,10.9,241052,6.7323,7.7319,12.81,9.7,6.7
7671000,PVD_nasdaq,86,82.6,112.79,22195,87.4843,100.1,N/A,N/A,0.8
196283000,ADT_nasdaq,42.49,35.38,50.37,3163340,40.626,44.6778,24.14,21.35,4
72600000,AAP_nasdaq,82.5,64.36,88.74,617462,82.2986,80.0286,15.05,13.46,2.4
498282000,AMD_nasdaq,4.64,1.81,4.65,32827500,4.0857,3.1667,N/A,46.4,4.6
401044000,ASX_nasdaq,4.08,3.44,4.65,711011,4.1094,4.161,12,10.46,1.2
165616000,AAV_nasdaq,4.24,2.79,4.51,315614,4.1457,3.6188,N/A,N/A,1
173753000,ATE_nasdaq,16.32,10.8,18.15,25816,16.2174,15.0929,N/A,N/A,0.9
0,AVK_nasdaq,17.39,14.84,18.75,83040,17.1377,17.161,N/A,N/A,N/A
0,AGC_nasdaq,7.08,6.06,7.62,95614,6.9786,7.0646,N/A,N/A,N/A
0,LCM_nasdaq,10.09,8.61,10.45,43784,9.8771,9.8732,N/A,N/A,N/A
88256000,ACM_nasdaq,33.79,15.13,34.11,647551,31.3606,29.7849,13.79,11.9,1.2
25650000,ANW_nasdaq,9.67,4.48,10.35,333476,9.1814,7.2825,13.43,9.77,3.8
1781847000,AEB_nasdaq,22.44,20.91,25.27,25362,23.1934,24.3786,N/A,N/A,N/A
1781847000,AED_nasdaq,24.78,23.52,26.99,55649,24.7334,25.1135,N/A,N/A,0.5
1781847000,AEF_nasdaq,25.36,24.54,25.88,89695,25.1751,25.4633,N/A,N/A,N/A
1781847000,AEG_nasdaq,7.52,4.02,7.54,1347900,6.9783,6.5258,10.3,8.85,1.9
0,AEH_nasdaq,24.86,23.43,26.96,91344,24.826,26.0176,N/A,N/A,N/A
1781847000,AEK_nasdaq,27.88,26.05,29.3,66619,27.6914,28.3196,N/A,N/A,N/A
1781847000,AEV_nasdaq,24.97,23.99,25.76,56852,24.9283,25.2476,N/A,N/A,N/A
112301000,AER_nasdaq,17.61,10.84,18.16,320864,17.1657,15.9409,7.37,6.83,1.2
12301000,ARX_nasdaq,8.15,5,9.25,38651,7.9326,7.7846,16.98,13.58,19.7
77474000,ARO_nasdaq,14.45,11.76,20.99,1994250,14.0094,13.8579,39.05,22.58,5.8
324615000,AET_nasdaq,64.23,34.58,65.17,2974800,62.0409,54.7724,11.04,10.21,1.7
52407000,AFM_nasdaq,24.9309,24.26,26.54,13346,25.1849,25.4402,N/A,N/A,N/A
52407000,AMG_nasdaq,176.48,102.21,176.78,393546,165.906,153.932,18.92,16.39,3.3
52407000,MGR_nasdaq,25.2,23.23,27.6,23554,25.2286,26.1262,N/A,N/A,N/A
456533000,AFL_nasdaq,59.33,40.97,59.63,2773110,57.4523,53.4093,9.6,9.1,2
456533000,AFSD_nasdaq,24.4,22.4,27.41,63349,24.408,25.7517,N/A,N/A,N/A
27722000,MITT_nasdaq,17.91,16.36,26.94,492368,19.5303,23.8004,N/A,N/A,1.8
N/A,MITT-A_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MITT-B_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
90656000,AGCO_nasdaq,54.68,40.29,56.83,903735,53.3057,52.6484,9.73,9.25,4.7
343470000,A_nasdaq,45.9,35.32,47.47,3454230,44.3751,43.4813,16.51,14.43,0.8
117353000,GAS_nasdaq,45.59,36.9,46.11,478579,43.1611,42.1064,17.27,16.52,4.5
171490000,AEM_nasdaq,27.08,25,57.35,1966280,28.8677,36.7175,33.02,24.4,1.5
12241000,ADC_nasdaq,31.39,23.23,34.25,102711,30.7466,29.6941,15.02,13.77,2.2
21869000,GRO_nasdaq,1.15,0.65,1.25,37344,1.128,0.9935,N/A,N/A,0.7
137330000,AGU_nasdaq,89.33,83.33,115.31,879264,89.2949,97.6888,9.61,9.39,2.1
89894000,AL_nasdaq,28.5,18.82,31,564013,27.6717,27.0577,16.38,12.78,2.3
207801000,APD_nasdaq,96.88,76.78,97.66,1590480,94.8537,89.8828,17.61,15.99,4
66490000,AYR_nasdaq,17.54,10.91,17.64,424568,16.0486,14.4805,11.85,9.85,2.8
65644000,ARG_nasdaq,100.77,76.01,104.4,480956,98.3994,97.9042,19.88,16.94,2.4
134317000,AKS_nasdaq,3.4,2.76,6.73,5225930,3.306,3.6143,N/A,8.95,6.8
N/A,ALP-N_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,ALP-O_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,ALP-P_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
