FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
    10576000,EGAN_nasdaq,13.65,3.72,14.96,196920,12.1474,9.4636,N/A,682.50,3.70
    15741000,EHTH_nasdaq,27.90,14.85,32.24,114700,28.1229,23.3183,69.75,47.29,6.10
     7957000,BAGL_nasdaq,16.74,11.45,18.58,62208,16.4066,15.0483,18.20,15.36,1.40
           0,EMITF_nasdaq,1.199,1.00,3.80,8509,1.1169,1.8836,N/A,N/A,2.70
    22543000,ESLT_nasdaq,46.65,32.10,47.50,7575,44.9683,43.0771,9.46,9.24,2.20
     2604000,ESYS_nasdaq,6.98,2.84,7.67,10491,6.442,5.9508,N/A,N/A,0.20
    17378000,ELRC_nasdaq,17.58,13.56,19.41,32283,17.5503,17.4124,16.90,14.53,9.50
    28697000,ESIO_nasdaq,11.83,9.28,13.17,79702,11.2306,11.1503,26.29,14.79,4.30
   303993000,EA_nasdaq,26.39,11.80,28.13,3703960,26.7997,22.0837,21.63,18.08,4.10
    46103000,EFII_nasdaq,30.57,16.00,32.19,235722,30.2006,27.6334,20.66,18.31,2.60
     1260000,ELSE_nasdaq,4.40,3.61,4.83,2216,4.3111,4.2606,N/A,N/A,1.30
    25547000,RDEN_nasdaq,35.79,30.37,49.75,243284,36.7189,41.8361,16.42,14.15,3.90
           0,ESBK_nasdaq,22.20,17.9429,26.32,791,22.6523,23.374,N/A,N/A,2.40
     3736000,LONG_nasdaq,15.92,12.69,18.70,19614,15.8691,14.9336,N/A,32.49,3.20
     4935000,ELTK_nasdaq,1.30,0.87,1.80,53220,1.2463,1.2221,N/A,N/A,0.60
     4865000,EMCI_nasdaq,27.44,19.79,30.77,17105,28.6209,27.6509,10.43,9.80,2.60
     1374000,EMCF_nasdaq,25.19,19.05,31.81,286,25.1414,24.7191,N/A,N/A,0.60
    17752000,EMKR_nasdaq,4.73,3.32,6.75,206339,4.1311,4.3948,N/A,13.51,14.90
    29770000,EMMS_nasdaq,3.30,1.43,3.61,314353,3.1083,2.1074,N/A,N/A,0.30
    29770000,EMMSP_nasdaq,14.90,8.40,14.96,108,13.6526,10.9699,N/A,N/A,N/A
    36023000,NYNY_nasdaq,3.0999,1.50,3.58,42786,2.9786,2.5387,N/A,N/A,28.20
     3969000,ERS_nasdaq,3.75,3.56,3.75,6800,3.56,3.56,N/A,N/A,1.10
     9375000,ENTA_nasdaq,19.61,14.31,22.40,78531,18.6294,18.8854,N/A,25.80,5.00
    23468000,ECPG_nasdaq,43.39,24.34,45.16,322478,42.2031,34.4986,11.82,10.07,18.50
    18652000,WIRE_nasdaq,39.06,28.61,42.48,78045,39.9549,35.7199,20.56,14.85,8.20
   106489000,ENDP_nasdaq,43.69,25.01,44.73,1690240,39.6254,36.3369,9.60,11.74,9.20
    31507000,ECYT_nasdaq,15.37,7.50,19.00,277306,15.9623,13.8942,N/A,N/A,10.10
    61621000,ELGX_nasdaq,16.85,12.09,17.10,434323,16.0691,14.9471,N/A,337.00,14.70
    42633000,ERII_nasdaq,6.07,2.40,6.38,250475,5.1211,4.2436,N/A,101.17,21.80
    66857000,EXXI_nasdaq,27.26,21.49,37.77,1144050,26.77,26.0151,12.80,11.17,5.80
    23130000,ENOC_nasdaq,14.52,10.69,19.08,233944,15.066,15.647,23.05,14.52,5.10
    23890000,ENG_nasdaq,1.2032,0.30,1.54,91600,1.1003,0.7877,N/A,N/A,0.50
    12853000,ENPH_nasdaq,7.88,1.92,10.00,335858,6.7146,6.7996,N/A,N/A,12.80
    10392000,ESGR_nasdaq,137.02,97.00,147.85,23934,139.159,132.156,12.46,11.42,7.40
   123377000,ENTG_nasdaq,9.95,7.50,10.64,854336,9.4737,9.6571,17.77,15.08,2.40
    34752000,ETRM_nasdaq,1.115,0.81,4.14,674334,1.0874,1.0223,N/A,N/A,5.10
     6626000,EBTC_nasdaq,18.45,15.42,22.59,17778,19.1286,17.7317,N/A,N/A,5.40
    14305000,EFSC_nasdaq,16.42,12.17,18.99,37550,17.452,15.7615,8.97,11.40,5.10
    15413000,EGT_nasdaq,1.21,1.14,2.60,32397,1.3951,1.7541,N/A,N/A,0.30
    19276000,ENMD_nasdaq,1.82,1.23,3.73,22548,1.90,2.0084,N/A,N/A,5.10
    89643000,ENTR_nasdaq,4.16,3.57,6.64,770756,4.0611,4.1993,N/A,N/A,7.10
    12023000,ENVI_nasdaq,3.15,1.42,3.70,193294,2.6691,2.0293,N/A,N/A,1.60
    30045000,ENZN_nasdaq,1.74,1.54,7.47,194630,1.8489,2.7258,N/A,N/A,10.20
     2075000,EONC_nasdaq,1.1099,0.67,1.28,16659,1.0329,0.8655,N/A,N/A,0.20
    30006000,EPIQ_nasdaq,12.38,10.21,14.40,122242,12.6431,12.9711,12.14,11.15,3.40
     3929000,PLUS_nasdaq,54.50,34.59,66.99,26042,57.006,52.6663,11.65,11.12,1.90
    38937000,EQIX_nasdaq,177.80,163.73,231.56,1055180,175.033,198.63,117.75,45.13,10.10
     5090000,EAC_nasdaq,14.99,6.41,29.42,119534,16.1006,18.7834,8.28,6.69,9.20
  3050027000,ERIC_nasdaq,13.725,8.31,13.79,2772960,12.3294,12.1359,18.80,15.42,1.50
    24736000,ERIE_nasdaq,73.83,61.57,83.57,24969,76.1051,77.2539,24.21,22.17,4.50
    12449000,ESBF_nasdaq,11.90,10.40,13.70,15562,12.5351,12.1467,N/A,N/A,30.90
     9349000,ESCA_nasdaq,8.49,4.67,8.62,11302,7.2797,6.4002,N/A,N/A,0.70
     7369000,ESMC_nasdaq,1.49,0.25,1.75,5919,1.3237,1.2021,N/A,N/A,N/A
     9064000,ESSA_nasdaq,10.33,9.45,11.55,26766,10.9797,10.9226,N/A,N/A,3.40
    16987000,ESSX_nasdaq,3.38,2.90,4.57,31844,4.1397,4.2739,N/A,169.00,1.90
      920000,CLWT_nasdaq,3.50,2.40,5.60,12519,3.4877,2.9824,N/A,N/A,0.30
    47033000,EEFT_nasdaq,37.02,17.44,38.63,263667,36.8186,31.3045,18.89,16.53,4.60
    20968000,ESEA_nasdaq,1.50,0.86,1.78,122519,1.1917,1.0923,N/A,N/A,0.90
    36198000,EVEP_nasdaq,38.06,32.61,66.30,287284,37.842,42.7883,122.77,22.13,4.50
     7642000,EVOL_nasdaq,8.55,5.38,8.70,35677,8.1206,6.8862,17.10,13.79,1.10
     8006000,EXA_nasdaq,13.99,6.88,14.97,41622,12.588,9.9944,279.80,77.72,8.00
    65096000,EXAS_nasdaq,12.89,6.93,14.70,1236630,12.5454,11.5751,N/A,N/A,8.90
    12781000,EXAC_nasdaq,18.48,15.01,22.12,23697,19.8466,19.3451,17.11,15.27,5.50
    40968000,EXAR_nasdaq,12.39,7.50,13.85,157345,12.946,11.5891,25.81,17.21,3.70
    11032000,EDS_nasdaq,1.511,1.07,1.89,23044,1.4311,1.2936,N/A,N/A,0.10
   169452000,EXEL_nasdaq,5.39,4.29,5.64,1747310,5.1209,4.8526,N/A,N/A,18.60
    24145000,EXFO_nasdaq,5.13,3.87,5.93,17561,4.836,4.744,46.64,19.73,3.90
N/A,XIDE_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    30908000,EXLS_nasdaq,28.26,25.87,32.97,161745,27.7706,30.0406,16.24,14.42,2.60
   107149000,EXPE_nasdaq,51.18,45.69,68.09,3800730,48.5914,57.9039,16.51,14.34,2.00
   202715000,EXPD_nasdaq,44.34,34.20,44.75,1336540,41.376,38.7925,24.91,21.95,4.90
    12632000,EXPO_nasdaq,68.58,47.17,69.81,31509,66.718,58.679,27.32,25.59,5.90
   808392000,ESRX_nasdaq,65.63,49.79,67.66,3826440,65.1357,61.7178,15.23,13.29,2.50
    25247000,EXLP_nasdaq,28.44,19.65,32.39,118967,28.6683,28.2098,21.55,21.88,2.30
    82865000,EXTR_nasdaq,4.33,2.99,4.66,1019590,3.9914,3.5758,18.83,10.31,1.00
    27864000,EZCH_nasdaq,24.52,21.25,38.91,268669,29.6903,26.5062,20.96,15.92,16.00
    48873000,EZPW_nasdaq,17.65,15.57,24.93,250189,17.656,18.8314,8.87,7.45,10.10
    77983000,FFIV_nasdaq,90.63,67.53,111.58,1709400,87.92,82.0351,20.05,17.77,2.60
  1476485000,FB_nasdaq,44.75,18.80,45.62,59586400,39.6666,29.3969,62.15,46.61,0.50
    11613000,FRP_nasdaq,9.45,6.77,10.04,52998,9.3246,8.4465,N/A,N/A,68.00
    17633000,FWM_nasdaq,22.50,16.00,28.87,254388,24.0069,22.8485,321.43,93.75,12.50
    33391000,FALC_nasdaq,1.20,0.88,2.89,260394,1.022,1.5974,N/A,N/A,0.30
     4010000,DAVE_nasdaq,15.99,7.75,17.23,21697,16.0589,13.3234,25.38,18.59,9.60
     1561000,FARM_nasdaq,14.35,8.96,16.90,33781,14.7154,14.5674,N/A,17.72,6.20
     6530000,FFKT_nasdaq,20.53,9.76,26.98,42950,22.3774,20.73,12.99,15.91,13.10
    18041000,FMNB_nasdaq,6.14,5.61,6.90,61817,6.2077,6.3269,N/A,N/A,1.70
    16841000,FARO_nasdaq,40.08,31.10,45.88,109586,37.7346,38.005,34.85,26.90,5.20
   272044000,FAST_nasdaq,50.15,40.00,53.38,1707540,47.008,48.5404,32.15,27.71,14.40
     3481000,FBSS_nasdaq,12.99,9.01,15.64,1855,12.7197,12.3616,N/A,N/A,2.90
     9073000,FBRC_nasdaq,26.46,11.48,33.45,86348,28.2326,23.7481,N/A,N/A,0.90
    25170000,FDML_nasdaq,16.40,4.80,17.60,460089,16.2923,10.3351,15.62,14.51,1.60
     5968000,FNHC_nasdaq,9.23,5.09,10.98,23295,9.9431,8.7753,N/A,N/A,0.90
     1925000,FFCO_nasdaq,19.00,15.00,23.00,2553,19.0597,18.5192,N/A,N/A,1.90
    41610000,FEIC_nasdaq,84.70,49.40,85.88,227895,78.8411,71.3895,28.61,22.95,4.00
    21457000,FHCO_nasdaq,9.39,6.30,10.21,120477,9.0271,8.5064,22.90,16.47,7.60
           0,ONEQ_nasdaq,146.51,107.49,130.00,8415,127.409,122.201,N/A,N/A,N/A
    12242000,LION_nasdaq,14.28,8.357,16.0668,92866,14.9191,12.8462,10.58,11.07,4.70
           0,FDUS_nasdaq,18.90,12.36,19.94,48691,19.2311,18.741,13.03,10.50,N/A
    21079000,FRGI_nasdaq,34.89,12.96,38.84,201508,32.8029,30.5804,45.31,35.60,2.60
           0,FSC_nasdaq,10.535,9.66,11.13,988783,10.5949,10.6706,9.94,9.58,2.80
           0,FSCFL_nasdaq,22.40,21.36,25.70,9755,22.726,24.0739,N/A,N/A,N/A
   847718000,FITB_nasdaq,18.49,13.75,19.79,8212800,18.9311,17.7944,9.63,10.69,1.80
N/A,FITBP_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    48538000,FNGN_nasdaq,58.16,22.43,59.44,233925,53.3891,43.5378,81.92,66.09,22.60
    12730000,FISI_nasdaq,19.55,17.61,21.99,26445,20.248,19.897,11.05,10.18,7.10
    92973000,FNSR_nasdaq,23.435,10.95,25.00,2425210,21.1926,16.1408,16.39,14.29,4.90
     3219000,FABK_nasdaq,12.61,10.61,13.21,2295,12.672,12.5307,N/A,N/A,0.50
    16596000,FBNC_nasdaq,14.15,9.52,16.45,32695,14.9034,14.1309,16.08,14.29,11.20
     9618000,FNLC_nasdaq,16.47,14.32,18.96,13955,17.0357,17.0673,N/A,N/A,22.60
    72483000,BUSE_nasdaq,4.90,4.09,5.14,153827,4.9406,4.6194,16.90,14.41,24.50
     3264000,FBIZ_nasdaq,32.79,22.38,33.95,4127,32.8123,29.3314,9.97,9.64,2.40
N/A,FCAL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     5881000,FCVA_nasdaq,4.03,2.30,4.09,12725,3.7749,3.3871,N/A,N/A,0.10
     2589000,FCAP_nasdaq,21.11,18.38,21.67,730,20.6377,20.1221,N/A,N/A,1.10
    28312000,FCFS_nasdaq,55.77,41.17,58.76,157112,54.6549,54.0855,19.78,16.07,7.80
     6519000,FCZA_nasdaq,6.59,4.91,7.71,4431,6.8486,7.0614,8.79,8.79,0.40
     6375000,FCNCA_nasdaq,203.13,155.00,214.02,21266,207.586,195.359,N/A,N/A,3.60
     5919000,FCLF_nasdaq,8.95,6.00,9.67,6977,8.7094,8.1826,N/A,N/A,1.10
    16620000,FCBC_nasdaq,15.38,13.08,18.29,34836,15.5526,15.6385,12.82,12.11,6.00
     4017000,FCCO_nasdaq,10.59,8.00,11.16,7498,10.496,9.5606,13.75,14.92,0.40
    12751000,FBNK_nasdaq,14.02,12.90,15.60,25691,14.4929,14.4971,51.93,36.89,12.10
     9372000,FDEF_nasdaq,24.46,15.75,28.46,24253,26.4703,24.1302,11.07,11.38,5.30
     4159000,FFBH_nasdaq,9.50,7.55,10.74,9131,9.6469,9.5722,N/A,N/A,36.70
     2478000,FFNM_nasdaq,4.44,3.40,5.00,1469,4.3746,4.4532,N/A,N/A,1.50
    52989000,FFBC_nasdaq,15.04,13.87,17.83,217481,15.8023,15.5838,14.32,13.67,10.70
           0,FFBCW_nasdaq,5.65,4.50,6.28,638,5.5474,5.4282,N/A,N/A,N/A
    30076000,FFIN_nasdaq,57.06,34.66,63.99,112064,59.3506,54.2033,22.55,20.90,48.90
    11834000,THFF_nasdaq,31.11,28.00,34.44,23348,31.7666,31.2847,14.40,13.83,6.80
N/A,FFCH_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    11775000,FFNW_nasdaq,10.66,6.73,11.25,61408,10.664,9.5337,N/A,N/A,10.30
     4065000,FFKY_nasdaq,3.4501,1.80,3.84,2705,3.5946,3.3448,N/A,8.63,0.80
     2521000,INBK_nasdaq,27.62,10.1733,36.00,12794,27.9711,20.7304,N/A,N/A,0.40
    19793000,FIBK_nasdaq,24.37,13.38,24.67,129042,23.6757,20.8926,13.46,14.17,1.40
           0,FMFC_nasdaq,16.19,6.25,18.08,40772,17.0951,15.3193,N/A,N/A,N/A
    28373000,FRME_nasdaq,17.11,12.53,19.15,89600,17.9723,16.7464,12.58,11.18,17.30
    73188000,FMBI_nasdaq,15.12,11.57,16.20,331111,15.4531,13.7689,16.80,14.40,6.70
   342320000,FNFG_nasdaq,10.265,7.08,11.02,3336390,10.4943,9.6906,13.87,12.67,1.80
    13732000,BANC_nasdaq,13.62,10.08,15.88,135719,14.2454,12.8957,8.36,9.20,4.50
    13732000,BANCL_nasdaq,25.40,24.31,26.15,5450,25.4557,25.6157,N/A,N/A,N/A
     1298000,FSFG_nasdaq,22.69,17.96,28.20,1073,23.2351,22.7923,N/A,N/A,0.50
    33892000,FSGI_nasdaq,2.25,1.30,7.45,409245,2.3054,2.913,N/A,N/A,9.30
    70740000,FSLR_nasdaq,38.34,19.68,59.00,4904150,40.5974,41.0259,10.01,11.69,2.20
     8289000,FSBK_nasdaq,6.281,4.55,6.88,6383,6.4134,6.4944,N/A,N/A,0.30
           0,BICK_nasdaq,23.52,21.12,26.08,13890,23.9631,24.4616,N/A,N/A,N/A
           0,CU_nasdaq,22.9305,22.15,32.24,16268,25.5794,28.5348,N/A,N/A,N/A
           0,PLTM_nasdaq,13.134,11.98,19.21,19545,13.4734,14.3297,N/A,N/A,N/A
           0,CARZ_nasdaq,38.33,24.29,38.90,32227,37.3657,34.1281,N/A,N/A,N/A
           0,HYLS_nasdaq,50.33,47.42,57.00,15722,50.43,50.7565,N/A,N/A,N/A
           0,TDIV_nasdaq,22.6122,18.25,24.00,95122,22.4831,21.9515,N/A,N/A,N/A
           0,MDIV_nasdaq,20.60,18.92,22.58,183011,20.8337,21.4659,N/A,N/A,N/A
           0,SKYY_nasdaq,24.5058,17.90,24.66,36473,23.6391,21.9631,N/A,N/A,N/A
           0,QABA_nasdaq,31.737,23.18,28.80,6805,27.8423,26.4819,N/A,N/A,N/A
           0,FONE_nasdaq,32.00,22.07,32.31,1948,30.3146,28.2895,N/A,N/A,N/A
           0,GRID_nasdaq,33.39,24.33,33.53,1265,32.0631,30.2607,N/A,N/A,N/A
           0,QCLN_nasdaq,15.58,8.14,11.58,33489,11.0557,9.9172,N/A,N/A,N/A
           0,QQEW_nasdaq,33.21,23.40,29.62,49824,28.8577,27.1081,N/A,N/A,N/A
           0,QQXT_nasdaq,31.9801,21.95,28.76,12897,27.8143,25.8581,N/A,N/A,N/A
           0,QTEC_nasdaq,32.03,23.33,28.53,27347,27.9066,26.5639,N/A,N/A,N/A
     5538000,FUNC_nasdaq,8.69,5.75,9.35,8225,8.4291,8.1321,N/A,N/A,0.30
     7628000,FBMI_nasdaq,18.10,7.72,18.86,13500,17.5714,14.4903,12.57,13.02,0.70
N/A,FCFC_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
           0,SVVC_nasdaq,22.91,16.02,24.85,52472,22.4783,20.1487,13.48,30.55,N/A
   163170000,FMER_nasdaq,20.81,12.95,23.35,1336230,22.1206,19.0059,16.52,13.43,5.30
    27353000,FSRV_nasdaq,37.50,26.88,38.50,27342,36.2754,33.3149,19.53,17.12,4.30
   127747000,FISV_nasdaq,100.15,71.69,102.23,560700,98.4734,90.2372,16.72,15.06,2.30
           0,FSCI_nasdaq,41.01,22.76,41.82,41120,41.1711,39.7613,N/A,N/A,N/A
    39594000,FIVE_nasdaq,47.07,27.73,49.68,732431,39.3017,38.5564,65.38,49.03,10.70
    16995000,FLML_nasdaq,6.45,2.85,6.90,45512,6.152,5.3403,N/A,N/A,2.60
     5285000,FLXS_nasdaq,22.73,18.56,26.29,10859,23.5817,23.2591,N/A,N/A,6.90
   548513000,FLEX_nasdaq,9.355,5.47,9.71,4827980,9.0114,7.6746,10.88,8.74,1.70
   139976000,FLIR_nasdaq,31.88,18.58,33.81,1096160,32.312,27.4301,20.05,17.71,2.30
    43383000,FLOW_nasdaq,3.55,2.85,4.09,216655,3.6357,3.6829,25.36,12.68,4.60
    23752000,FLDM_nasdaq,21.46,13.43,21.90,148389,19.9889,18.2221,N/A,N/A,8.70
    28300000,FFIC_nasdaq,18.08,13.67,19.88,74825,18.7903,16.8802,14.82,13.39,8.60
N/A,FNBN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,FMCN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     5355000,FONR_nasdaq,5.47,3.42,7.94,31895,5.556,6.3204,N/A,N/A,5.80
     1982000,VIFL_nasdaq,6.02,4.25,6.78,9781,5.7769,5.2015,N/A,N/A,N/A
     6769000,FES_nasdaq,4.94,1.66,5.31,108323,4.5991,3.9456,N/A,21.48,3.70
    54282000,FORM_nasdaq,7.28,3.70,7.75,502520,6.6057,5.8741,N/A,30.33,1.80
     7081000,FORTY_nasdaq,23.98,14.50,24.25,1583,23.6154,21.5431,N/A,N/A,N/A
    10706000,FORR_nasdaq,33.35,24.88,39.77,60638,34.0091,34.6111,38.78,30.88,6.40
   124097000,FTNT_nasdaq,20.59,16.47,27.96,2001250,20.4294,20.0987,43.81,36.12,1.10
    30176000,FWRD_nasdaq,37.98,29.65,41.94,92966,37.1763,37.8461,20.87,18.00,3.80
     5418000,FORD_nasdaq,1.8501,1.08,2.17,15608,1.8629,1.947,N/A,N/A,27.70
    49377000,FOSL_nasdaq,116.20,78.75,129.25,766800,116.135,105.904,18.44,16.21,3.10
    82691000,FWLT_nasdaq,25.13,19.29,27.13,1023530,23.4343,22.4109,15.81,12.69,2.10
     9090000,FXCB_nasdaq,16.77,14.97,18.22,24897,17.1397,17.0048,32.88,32.88,9.60
    43333000,FRAN_nasdaq,19.41,17.62,32.43,1520270,23.1314,26.7888,17.03,14.17,13.10
    39208000,FELE_nasdaq,38.01,27.135,38.90,125098,37.4383,34.6347,21.84,19.20,9.70
     7870000,FRNK_nasdaq,18.09,15.90,19.10,21834,18.1531,18.1659,25.48,20.33,11.30
    34029000,FRED_nasdaq,16.21,12.30,17.71,123531,16.5789,15.3629,19.53,16.54,24.30
     3774000,FREE_nasdaq,0.28,0.17,5.80,2931660,0.2071,0.6935,N/A,N/A,0.20
    11581000,RAIL_nasdaq,18.69,16.53,25.15,115678,18.4994,19.0055,N/A,20.32,4.50
     6161000,FEIM_nasdaq,11.11,6.71,11.40,14644,10.7949,10.2412,15.01,12.48,0.20
           0,FFN_nasdaq,0.4312,0.18,1.00,363562,0.3603,0.4843,N/A,N/A,N/A
   992155000,FTR_nasdaq,4.395,3.71,5.15,9237640,4.468,4.196,19.98,19.11,20.10
           0,FFEX_nasdaq,2.08,0.75,2.50,151859,1.9811,1.6202,N/A,N/A,N/A
     2513000,FSBW_nasdaq,17.00,10.53,19.45,4361,16.9643,16.7012,N/A,N/A,0.60
    14064000,FSYS_nasdaq,19.93,13.34,21.44,153989,19.3503,17.0266,66.43,32.67,4.40
    15710000,FTEK_nasdaq,4.00,3.45,5.20,69225,3.9006,3.9816,26.67,23.53,4.20
   156762000,FCEL_nasdaq,1.30,0.83,1.64,2116540,1.2214,1.1612,N/A,N/A,12.20
           0,FULL_nasdaq,8.04,6.68,8.50,48653,8.1383,7.906,10.31,N/A,N/A
    16688000,FLL_nasdaq,2.75,2.58,4.00,35353,2.7923,2.8674,34.38,16.18,1.30
   190806000,FULT_nasdaq,11.83,9.22,13.08,999053,12.3717,11.7285,14.60,13.76,4.90
     5794000,FURX_nasdaq,42.15,17.50,49.50,63736,41.254,37.8506,N/A,N/A,6.40
     4494000,FFHL_nasdaq,1.3748,0.91,4.00,143677,1.4734,1.2786,N/A,N/A,N/A
    50334000,FXEN_nasdaq,3.32,2.48,8.09,446595,3.3903,3.5253,N/A,30.18,9.10
    19143000,GK_nasdaq,54.56,29.80,55.58,57553,53.4963,48.6017,18.75,16.63,4.10
     4922000,WILC_nasdaq,6.98,3.90,7.38,17186,7.1006,6.8085,N/A,N/A,0.10
    11484000,GAIA_nasdaq,4.90,2.23,6.06,32402,5.2346,4.5071,8.03,17.50,1.00
    12822000,GALT_nasdaq,11.00,1.60,13.21,168566,6.988,4.8389,N/A,N/A,3.00
           0,GALTU_nasdaq,30.65,3.25,45.40,325,17.804,11.4936,N/A,N/A,N/A
           0,GALTW_nasdaq,6.57,0.31,8.00,14561,3.7797,1.8653,N/A,N/A,N/A
    83036000,GALE_nasdaq,2.28,1.23,3.00,2005080,2.1106,2.1696,N/A,N/A,8.60
     2108000,GPIC_nasdaq,8.04,6.05,9.05,11225,8.2809,8.2253,22.33,12.18,0.40
   118854000,GRMN_nasdaq,42.40,32.52,43.61,1249710,40.0154,36.2013,17.67,17.38,10.90
           0,GARS_nasdaq,14.60,13.92,15.86,41214,14.9566,15.1196,10.90,10.50,N/A
     4647000,GKNT_nasdaq,16.48,12.38,19.99,36702,15.7694,14.6254,78.48,18.73,2.00
     4765000,GENC_nasdaq,8.48,6.81,8.98,11072,7.9606,7.348,N/A,N/A,0.80
    25772000,GNCMA_nasdaq,9.25,7.36,10.43,142275,9.174,8.9829,25.00,21.02,5.00
     3310000,GFN_nasdaq,4.98,3.75,5.20,5098,4.984,4.6704,22.64,15.09,0.40
N/A,GFNCL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,GFNCZ_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     8348000,GENE_nasdaq,2.36,2.00,4.22,78494,2.3751,2.4981,N/A,N/A,13.00
    30128000,GNMK_nasdaq,11.63,7.53,16.00,451536,10.6069,12.1406,N/A,N/A,11.00
    16082000,GHDX_nasdaq,34.17,25.25,38.99,134105,33.2963,32.4556,N/A,142.38,24.00
   139487000,GNTX_nasdaq,24.54,15.25,25.40,935627,23.1929,22.3511,18.45,17.04,4.40
    29937000,THRM_nasdaq,18.26,10.95,20.70,278617,18.0246,17.4291,21.74,16.16,2.80
     8678000,GENT_nasdaq,20.21,6.96,22.40,104912,17.9377,10.651,40.42,24.06,1.90
    27829000,GTIV_nasdaq,11.32,8.47,13.85,264373,11.8606,10.8856,12.17,11.55,7.40
    10122000,GNVC_nasdaq,0.97,0.25,2.20,306872,0.43,0.81,N/A,N/A,0.10
           0,GMETP_nasdaq,7.7999,3.52,8.8103,488,7.5086,7.0402,N/A,N/A,N/A
     1163000,GTWN_nasdaq,14.65,10.80,14.98,2572,14.434,13.9928,N/A,N/A,1.40
    12383000,GEOS_nasdaq,77.26,55.405,113.73,152705,72.0357,83.3391,14.33,13.34,11.60
    11281000,GABC_nasdaq,23.82,19.71,28.50,25367,25.6037,23.1589,12.54,12.67,6.50
   127039000,GERN_nasdaq,1.92,0.91,2.06,854230,1.4854,1.2969,N/A,N/A,7.00
    30046000,GEVO_nasdaq,1.86,1.36,3.66,1052820,1.8689,1.9041,N/A,N/A,8.40
    28915000,ROCK_nasdaq,13.89,11.96,20.00,105511,13.6766,16.0904,22.77,13.89,3.10
    38948000,GIGM_nasdaq,1.00,0.87,1.23,53420,1.0297,1.0208,N/A,N/A,0.20
     3365000,GIGA_nasdaq,1.24,1.21,2.22,4877,1.3491,1.4851,N/A,N/A,0.70
    14418000,GIII_nasdaq,53.65,31.52,55.42,148419,50.7163,44.7548,15.83,13.76,10.70
    21272000,GILT_nasdaq,4.64,3.89,6.20,46520,4.9951,5.4101,N/A,66.29,0.40
  1517523000,GILD_nasdaq,63.185,30.955,64.04,8255450,60.4206,53.5902,32.07,20.99,6.60
    16837000,GIVN_nasdaq,18.21,13.01,19.48,105783,17.2543,15.8164,30.35,21.94,5.20
    71366000,GBCI_nasdaq,23.89,13.25,25.17,352144,24.2194,20.8489,18.52,16.25,17.20
           0,GLAD_nasdaq,8.60,7.25,9.46,75553,8.4511,8.7186,10.00,10.12,7.30
           0,GLADP_nasdaq,25.62,25.10,26.96,2277,25.6251,25.5314,N/A,N/A,N/A
    13680000,GOOD_nasdaq,17.95,16.15,21.33,70105,18.0574,19.0424,N/A,N/A,6.40
    13680000,GOODN_nasdaq,25.89,24.90,26.95,802,25.7734,25.8921,N/A,N/A,N/A
    13680000,GOODO_nasdaq,24.36,24.36,26.09,844,25.0154,25.4065,N/A,N/A,N/A
    13680000,GOODP_nasdaq,25.12,24.76,30.39,758,25.2349,25.9781,N/A,N/A,N/A
           0,GAIN_nasdaq,7.15,6.59,8.07,88286,7.116,7.3043,11.53,10.83,N/A
           0,GAINP_nasdaq,26.3609,25.06,29.99,3033,26.1766,26.4724,N/A,N/A,N/A
     3766000,LAND_nasdaq,16.44,14.00,18.739,21759,16.3737,16.2225,117.43,46.97,7.70
     3371000,GLCH_nasdaq,13.5501,10.00,19.60,12488,13.6511,13.4905,N/A,N/A,0.60
     2068000,GLBZ_nasdaq,12.26,10.00,12.95,1062,12.3326,11.9966,N/A,N/A,1.20
     3609000,ENT_nasdaq,9.31,7.82,11.49,181042,9.8157,9.8514,N/A,14.11,9.40
     7699000,GBLI_nasdaq,23.77,20.06,27.57,28192,25.0397,23.6219,21.61,20.67,3.90
    14917000,GLPW_nasdaq,18.90,13.55,19.45,60748,18.3563,17.0716,33.75,14.77,7.40
    19066000,GSOL_nasdaq,6.81,5.40,8.48,26719,6.8791,6.9724,6.95,N/A,7.30
           0,SOCL_nasdaq,19.30,11.81,19.60,34134,17.8731,15.3644,N/A,N/A,N/A
           0,QQQC_nasdaq,20.38,12.71,20.71,9031,19.0071,16.0944,N/A,N/A,N/A
      992000,GAI_nasdaq,6.55,4.47,17.94,23556,8.2186,9.1697,N/A,N/A,0.10
    58137000,GSM_nasdaq,13.81,10.57,16.54,410241,12.7994,12.7255,30.69,19.73,15.10
    18406000,GCOM_nasdaq,13.93,10.11,14.91,121283,14.1749,13.0481,20.79,16.58,24.40
