"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","Revenue","Other Revenue, Total","Total Revenue","Cost of Revenue, Total","Gross Profit","Selling/General/Admin. Expenses, Total","Research & Development","Depreciation/Amortization","Interest Expense(Income) - Net Operating","Unusual Expense (Income)","Other Operating Expenses, Total","Total Operating Expense","Operating Income","Interest Income(Expense), Net Non-Operating","Gain (Loss) on Sale of Assets","Other, Net","Income Before Tax","Income After Tax","Minority Interest","Equity In Affiliates","Net Income Before Extra. Items","Accounting Change","Discontinued Operations","Extraordinary Item","Net Income","Preferred Dividends","Income Available to Common Excl. Extra Items","Income Available to Common Incl. Extra Items","Basic Weighted Average Shares","Basic EPS Excluding Extraordinary Items","Basic EPS Including Extraordinary Items","Dilution Adjustment","Diluted Weighted Average Shares","Diluted EPS Excluding Extraordinary Items","Diluted EPS Including Extraordinary Items","Dividends per Share - Common Stock Primary Issue","Gross Dividends - Common Stock","Net Income after Stock Based Comp. Expense","Basic EPS after Stock Based Comp. Expense","Diluted EPS after Stock Based Comp. Expense","Depreciation, Supplemental","Total Special Items","Normalized Income Before Taxes","Effect of Special Items on Income Taxes","Income Taxes Ex. Impact of Special Items","Normalized Income After Taxes","Normalized Income Avail to Common","Basic Normalized EPS","Diluted Normalized EPS","",""
"207","ACET_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","458.07996","0.0","458.07996","372.98","85.08","57.560005","0.0","0.0","0.0","0.0","0.0","430.54","27.52","0.0","0.0","0.0","27.559998","18.689999","0.0","0.0","18.689999","0.0","0.0","0.0","18.689999","0.0","18.689999","18.689999","0.0","0.0","0.0","0.0","108.43","0.7","0.0","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.69",""
"216","ACHN_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","2.61","0.0","2.61","0.0","2.61","10.91","39.0","0.0","0.0","0.0","0.0","49.9","-47.29","0.0","0.0","0.0","-47.129997","-47.129997","0.0","0.0","-47.129997","0.0","0.0","0.0","-47.129997","0.0","-47.129997","-47.129997","0.0","0.0","0.0","0.0","295.79","-0.63","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.63",""
"224","ACIW_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","690.8159","0.0","690.8159","247.5412","443.2646","191.88077","139.9567","40.525936","0.0","-1.0164844","0.0","618.8883","71.92769","0.0","0.0","2.755275","62.961433","48.472748","0.0","0.0","48.472748","0.0","0.0","0.0","48.472748","0.0","48.472748","48.472748","0.0","0.0","0.0","0.0","159.48769","1.2092308","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1906593",""
"233","ACNB_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.485605","9.066813","0.0","0.0","9.066813","0.0","0.0","0.0","9.066813","0.0","9.066813","9.066813","0.0","0.0","0.0","0.0","23.839779","1.5294505","0.0","0.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5294505",""
"242","ACOR_nasdaq","2013","1","3 months ending 2013-03-31","days","364.74554","2013-03-31","303.83673","0.0","303.83673","58.022133","245.81459","175.09203","54.497066","0.0","0.0","0.0","0.0","287.62122","16.210478","0.0","0.0","-0.42538458","14.907608","147.66138","0.0","0.0","147.66138","0.0","0.0","0.0","147.66138","0.0","147.66138","147.66138","0.0","0.0","0.0","0.0","140.46237","3.6361766","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.6361766",""
"251","ACFN_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","19.42","0.0","19.42","14.219999","5.21","19.359999","6.5900006","0.0","0.0","0.0","0.0","40.170002","-20.75","0.0","0.0","0.0","-20.689999","-17.74","1.03","0.0","-16.71","0.0","0.0","0.0","-16.71","0.0","-16.71","-16.71","0.0","0.0","0.0","0.0","71.56","-0.94","0.0","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.94",""
"259","ACTS_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","54.32","0.0","54.32","35.11","19.23","9.85","23.75","0.0","0.0","2.54","-0.9","70.35","-16.03","0.0","0.0","1.54","-1.48","-2.25","0.0","0.030000005","-2.21","0.0","0.0","0.0","-2.21","0.0","-2.21","-2.21","0.0","0.0","0.0","0.0","1656.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"267","ACPW_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","75.16351","0.0","75.16351","50.23857","24.934944","19.99945","5.777802","0.0","0.0","0.0","0.0","76.01582","-0.8523076","0.0","0.0","0.10032967","-1.0416484","-1.0416484","0.0","0.0","-1.0416484","0.0","0.0","0.0","-1.0416484","0.0","-1.0416484","-1.0416484","0.0","0.0","0.0","0.0","76.65956","-0.03956044","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.03956044",""
"276","ATVI_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","5005.2637","0.0","5005.2637","1723.4945","3281.7693","1155.4286","605.2967","0.0","0.0","0.0","0.0","3484.2197","1521.044","0.0","0.0","0.0","1529.044","1218.022","0.0","0.0","1218.022","0.0","0.0","0.0","1218.022","0.0","1191.0879","1191.0879","0.0","0.0","0.0","0.0","4464.9453","1.0673627","0.0","0.18791209","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0673627",""
"285","BIRT_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","138.9244","0.0","138.9244","22.107363","116.81704","75.21825","24.74165","1.1803296","0.0","0.5393407","0.0","123.78693","15.127363","0.0","0.0","0.0","15.693955","9.477912","0.0","0.0","9.477912","0.0","0.0","0.0","9.477912","0.0","9.477912","9.477912","0.0","0.0","0.0","0.0","207.51682","0.18054946","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.21043958",""
