FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
    19035000,GK_nasdaq,53.05,29.80,55.30,56595,51.3725,46.165,20.09,18.29,4.10
     4922000,WILC_nasdaq,7.30,3.90,7.38,19883,7.0283,6.8527,N/A,N/A,0.50
    13264000,GAIA_nasdaq,5.76,2.23,6.06,45374,4.8208,4.4433,57.60,N/A,1.20
    12195000,GALT_nasdaq,5.5436,1.60,6.48,55842,4.6958,3.993,N/A,N/A,8.60
           0,GALTU_nasdaq,14.58,3.25,16.00,116,10.9974,9.0812,N/A,N/A,N/A
           0,GALTW_nasdaq,2.83,0.31,3.08,5711,1.7429,1.1966,N/A,N/A,N/A
    82692000,GALE_nasdaq,2.04,1.23,3.00,1738980,1.9666,2.111,N/A,N/A,7.70
     2144000,GPIC_nasdaq,8.52,5.93,9.05,12618,8.125,8.169,13.11,10.39,0.30
   121878000,GRMN_nasdaq,38.94,32.52,43.33,1088130,36.6092,35.6776,16.36,16.22,11.30
           0,GARS_nasdaq,15.00,14.26,15.86,47548,15.0657,15.1744,11.63,10.56,N/A
     5555000,GKNT_nasdaq,15.09,12.38,19.99,31985,14.5289,14.1391,150.90,79.42,0.70
     4765000,GENC_nasdaq,7.65,6.81,7.92,9605,7.3986,7.1846,N/A,N/A,1.10
    26033000,GNCMA_nasdaq,9.46,7.36,10.43,155672,8.838,8.9956,24.26,19.31,3.80
     3981000,GFN_nasdaq,4.99,3.35,5.20,6231,4.79,4.6567,24.95,21.70,0.70
N/A,GFNCL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,GFNCZ_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     7539000,GENE_nasdaq,2.26,2.00,4.28,73400,2.4317,2.527,N/A,N/A,9.70
    29548000,GNMK_nasdaq,9.02,6.52,16.00,383744,10.0331,12.1436,N/A,N/A,6.70
    15721000,GHDX_nasdaq,33.12,25.25,38.99,211289,34.288,32.8473,N/A,138.00,13.50
   138478000,GNTX_nasdaq,22.74,15.25,25.40,1018530,23.1558,21.6441,17.23,16.13,5.80
    29843000,THRM_nasdaq,18.29,10.95,20.70,314709,19.2006,16.9244,19.46,13.86,3.10
     8578000,GENT_nasdaq,14.61,6.96,15.90,49169,9.8131,8.7693,45.66,18.97,12.60
    29341000,GTIV_nasdaq,11.49,8.24,12.90,249405,10.4294,10.5104,12.49,11.49,6.30
    11042000,GNVC_nasdaq,0.44,0.35,2.20,163498,0.4153,0.8044,N/A,N/A,N/A
           0,GMETP_nasdaq,7.50,2.1491,8.8103,944,7.6451,6.9027,N/A,N/A,N/A
     1262000,GTWN_nasdaq,14.10,10.80,14.52,2160,14.0247,13.5488,N/A,N/A,0.90
    12383000,GEOS_nasdaq,72.35,42.37,113.73,165654,73.8025,88.2642,13.15,11.11,9.60
    11281000,GABC_nasdaq,27.47,19.71,28.50,22623,24.672,22.605,15.01,14.69,9.50
   128820000,GERN_nasdaq,1.30,0.91,2.99,773118,1.3933,1.2215,N/A,N/A,3.50
    26911000,GEVO_nasdaq,1.82,1.36,4.15,1034640,1.996,1.9788,N/A,N/A,3.80
    28915000,ROCK_nasdaq,13.91,13.84,20.00,112494,15.3022,16.6204,22.80,13.91,3.50
    38948000,GIGM_nasdaq,1.06,0.87,1.23,50674,1.0047,1.0084,N/A,N/A,0.30
     4533000,GIGA_nasdaq,1.40,1.21,2.22,14703,1.3936,1.5023,N/A,N/A,0.50
    14350000,GIII_nasdaq,50.16,26.00,54.08,193023,49.3575,44.3243,15.20,13.45,7.40
    21253000,GILT_nasdaq,5.29,2.55,6.20,36046,5.4258,5.5115,N/A,48.09,0.60
  1515787000,GILD_nasdaq,60.22,27.93,64.04,10653100,56.1522,50.0968,30.72,20.14,6.40
    16966000,GIVN_nasdaq,16.60,12.35,19.48,116745,14.6914,15.2716,30.18,18.86,2.70
    71310000,GBCI_nasdaq,24.45,13.25,25.17,366360,23.2131,19.4112,19.25,16.75,10.90
           0,GLAD_nasdaq,8.70,7.25,9.46,84492,8.4625,8.8407,10.12,10.24,4.80
           0,GLADP_nasdaq,25.5601,25.10,26.96,1697,25.4783,25.5494,N/A,N/A,N/A
    13685000,GOOD_nasdaq,18.30,16.15,21.33,93351,18.7083,19.2129,N/A,N/A,3.70
    13685000,GOODN_nasdaq,25.5001,24.90,26.95,1256,25.6114,25.9725,N/A,N/A,N/A
    13685000,GOODO_nasdaq,25.2499,24.56,26.09,847,25.2251,25.4793,N/A,N/A,N/A
    13685000,GOODP_nasdaq,25.17,25.11,30.39,617,25.3609,26.0806,N/A,N/A,N/A
           0,GAIN_nasdaq,7.22,6.59,8.07,100420,7.3449,7.3765,11.84,10.94,N/A
           0,GAINP_nasdaq,26.0241,25.06,29.99,2588,26.2083,26.6578,N/A,N/A,N/A
     3766000,LAND_nasdaq,16.10,14.00,18.739,24689,16.2546,15.9775,70.00,38.33,8.30
     2772000,GLCH_nasdaq,13.66,10.00,19.60,16831,13.7761,13.9281,N/A,N/A,0.80
     2064000,GLBZ_nasdaq,12.59,10.00,12.95,972,12.2457,11.8679,N/A,N/A,1.70
     4257000,ENT_nasdaq,11.27,7.96,11.49,163889,10.5946,9.9541,N/A,9.63,2.70
    12138000,GBLI_nasdaq,25.68,19.00,27.57,22845,24.9083,23.4185,24.46,22.33,3.80
    14941000,GLPW_nasdaq,18.03,13.55,21.32,55936,17.2191,16.6254,30.56,15.15,9.60
    19906000,GSOL_nasdaq,6.90,5.38,8.48,32440,6.9831,6.9197,6.97,N/A,7.20
           0,SOCL_nasdaq,17.50,11.81,17.91,8831,15.7394,14.6114,N/A,N/A,N/A
           0,QQQC_nasdaq,18.17,12.71,18.53,1830,16.6443,15.2522,N/A,N/A,N/A
      992000,GAI_nasdaq,9.13,4.47,17.94,21452,11.2494,9.4049,N/A,N/A,0.50
    64509000,GSM_nasdaq,12.12,10.57,17.23,493003,11.4066,13.0986,35.65,27.55,7.40
    18324000,GCOM_nasdaq,14.61,10.11,14.91,55822,13.8489,12.9013,21.81,17.39,12.20
     4589000,GLBS_nasdaq,1.997,1.41,3.05,7039,2.0603,2.2348,N/A,N/A,0.20
    55973000,GLUU_nasdaq,2.45,1.99,5.50,1572160,2.5483,2.7191,N/A,49.00,10.10
    79655000,GLNG_nasdaq,36.49,30.51,43.56,673980,34.0969,35.7288,29.91,12.45,4.40
           0,GMLP_nasdaq,31.84,25.52,36.00,114308,32.926,32.2578,N/A,N/A,N/A
     4997000,GLDC_nasdaq,3.53,3.15,3.70,3549,3.55,3.4939,N/A,N/A,1.20
           0,GBDC_nasdaq,17.84,14.40,18.75,376519,17.972,17.0877,13.72,12.65,N/A
      871000,GTIM_nasdaq,3.0499,1.15,3.60,7314,2.9617,2.9953,N/A,N/A,11.10
   273483000,GOOG_nasdaq,890.65,636.00,928.00,2294820,896.34,859.158,20.46,17.35,1.90
     8742000,GMAN_nasdaq,14.01,11.12,21.10,55930,14.0946,12.8795,16.68,12.74,3.30
    44030000,LOPE_nasdaq,35.50,19.84,37.17,481842,34.2411,28.496,19.72,17.66,9.70
     2807000,GCFB_nasdaq,2.25,1.81,2.37,4312,2.1569,2.1189,N/A,N/A,0.20
    11308000,GRVY_nasdaq,1.17,0.98,1.82,40538,1.1533,1.2015,N/A,N/A,0.10
    55723000,GLDD_nasdaq,7.44,6.30,10.07,407559,8.0217,8.1442,23.25,14.59,8.60
     9078000,GSBC_nasdaq,29.34,22.60,31.81,20503,28.7203,26.1491,14.24,14.89,5.40
   129346000,GMCR_nasdaq,79.26,21.33,82.95,4302710,75.0606,68.3155,24.92,21.60,7.80
    24352000,GPRE_nasdaq,16.49,4.00,18.40,478200,15.2583,13.8155,18.53,11.07,8.10
     1358000,GCBC_nasdaq,22.22,18.67,27.13,715,21.4806,20.8769,N/A,N/A,7.00
    29245000,GLRE_nasdaq,27.12,22.24,27.56,125609,25.6754,24.9544,6.61,6.26,4.30
     2616000,GRIF_nasdaq,31.75,24.30,34.25,5345,30.4047,29.7053,N/A,N/A,9.00
   550753000,GRFS_nasdaq,32.40,19.0476,33.12,570486,29.9629,28.5946,N/A,N/A,1.30
   309510000,GRPN_nasdaq,8.72,2.60,9.43,17229800,8.6349,6.7186,51.29,29.07,2.00
    26265000,OMAB_nasdaq,29.50,16.36,34.80,57364,26.2711,28.3551,20.07,18.10,0.30
    96019000,GGAL_nasdaq,5.63,4.54,7.26,73858,5.3886,5.6509,N/A,2.57,75.20
    28694000,GSIG_nasdaq,8.39,7.03,10.16,101171,8.4817,8.4666,28.93,13.75,5.80
    18019000,GSIT_nasdaq,6.69,4.40,7.06,59977,6.4877,6.3131,35.21,14.54,4.50
           0,GSVC_nasdaq,10.80,6.84,11.09,188662,8.4546,8.2182,N/A,21.60,N/A
   117815000,GTAT_nasdaq,5.39,2.61,6.20,3951520,4.5351,3.7662,17.39,14.57,16.00
    20015000,GTXI_nasdaq,4.09,3.29,7.24,717477,5.7097,5.3579,N/A,N/A,4.20
     4000000,GPRC_nasdaq,1.78,1.14,2.36,61253,1.5123,1.4629,N/A,N/A,N/A
    14155000,GBNK_nasdaq,11.90,7.70,13.50,26259,12.1417,10.8705,18.31,16.76,6.30
     2124000,GFED_nasdaq,12.8001,6.29,14.50,1255,11.5519,10.4522,N/A,N/A,0.80
    12200000,GUID_nasdaq,8.13,7.00,13.08,74917,8.9946,9.4553,N/A,116.14,11.60
    12298000,GIFI_nasdaq,24.66,18.76,30.09,33703,22.3834,21.7737,23.71,16.44,6.40
    24924000,GURE_nasdaq,1.41,0.88,1.70,104172,1.2014,1.1344,N/A,N/A,41.60
    71831000,GPOR_nasdaq,51.80,24.46,57.85,1548660,50.7692,49.1544,63.95,26.56,4.80
     1007000,GYRO_nasdaq,71.00,68.01,114.80,8185,71.1017,72.9417,N/A,N/A,0.70
    29556000,HEES_nasdaq,22.26,11.52,24.72,157366,22.612,20.9259,18.55,14.18,5.30
    21829000,HNRG_nasdaq,7.80,6.38,10.20,38142,8.1183,7.6333,10.13,10.13,4.10
    18061000,HALL_nasdaq,9.60,6.71,10.03,25114,9.4289,9.1427,27.43,19.20,6.30
    76305000,HALO_nasdaq,7.01,4.80,8.84,1557570,7.66,6.7554,N/A,N/A,4.70
     1252000,HBK_nasdaq,13.88,11.20,14.33,3488,13.5183,13.043,N/A,N/A,0.20
     3922000,HBNK_nasdaq,15.52,12.26,18.13,5481,15.6346,15.6265,N/A,N/A,0.90
    21284000,HMPR_nasdaq,1.72,1.01,2.17,386674,1.5411,1.3851,N/A,N/A,1.80
    78133000,HBHC_nasdaq,33.40,25.00,33.85,507972,31.6669,30.1009,15.05,14.21,9.50
        5000,HNH_nasdaq,19.98,13.00,20.17,14519,18.2654,16.4879,N/A,N/A,5.20
    30666000,HAFC_nasdaq,17.38,11.56,18.36,212837,17.3944,16.4581,13.69,12.97,4.20
    42900000,HNSN_nasdaq,1.73,1.14,2.75,557155,1.4426,1.7028,N/A,N/A,13.70
    38408000,HSOL_nasdaq,3.08,0.77,4.18,1446240,2.8914,1.7892,N/A,N/A,1.60
    11367000,HDNG_nasdaq,16.12,8.56,16.88,50497,15.5975,13.6625,13.43,10.97,4.00
   108429000,HLIT_nasdaq,7.77,3.96,8.04,892363,6.9372,6.2576,51.80,25.90,2.00
    29141000,TINY_nasdaq,3.16,3.01,4.07,180994,3.1364,3.387,45.14,12.64,0.40
    36556000,HPOL_nasdaq,1.84,1.03,1.95,28057,1.8181,1.7503,N/A,N/A,0.90
    24941000,HBIO_nasdaq,5.25,3.69,6.15,113995,5.0944,5.1511,87.50,32.81,8.70
   115870000,HAS_nasdaq,45.93,34.91,48.97,1289520,46.1186,44.0283,15.89,14.31,17.70
     3414000,HAST_nasdaq,3.78,1.24,5.45,12923,3.9222,2.8839,N/A,N/A,10.10
     7775000,HAUP_nasdaq,0.68,0.63,1.49,16849,0.6858,0.8265,N/A,N/A,7.50
    45016000,HA_nasdaq,7.51,5.16,7.88,807903,6.6697,6.0633,7.99,5.65,14.20
     6121000,HCOM_nasdaq,26.85,16.28,28.29,39256,26.508,23.6051,33.15,44.75,16.20
     9365000,HWKN_nasdaq,40.74,35.77,44.00,21312,41.2911,39.5607,N/A,N/A,12.80
     4003000,HWBK_nasdaq,13.63,6.7692,14.00,1798,12.8203,11.2027,N/A,N/A,1.50
    12082000,HAYN_nasdaq,48.66,44.88,58.02,41567,48.288,50.4398,25.21,14.06,4.50
     4819000,HIIQ_nasdaq,12.16,8.39,15.86,76483,10.6197,12.423,24.32,12.67,3.70
    66629000,HCSG_nasdaq,24.91,20.80,25.95,344882,24.6842,23.9141,30.38,26.78,14.90
    20203000,HSTM_nasdaq,33.92,19.50,34.27,119289,28.95,25.5264,99.76,77.09,10.10
    32968000,HWAY_nasdaq,17.70,8.58,18.13,456915,16.5947,14.4374,73.75,34.04,5.40
    54573000,HTLD_nasdaq,14.42,12.43,15.09,313263,14.3972,13.9194,16.96,17.37,6.30
    12522000,HTLF_nasdaq,28.15,22.40,30.99,28277,28.3942,26.0515,12.29,11.73,11.10
    15370000,HTWR_nasdaq,89.91,74.77,99.68,172789,94.1597,90.9992,N/A,N/A,7.40
    16022000,HSII_nasdaq,15.53,11.12,18.21,95620,16.1978,15.2099,35.30,20.17,4.70
    29790000,HELE_nasdaq,42.32,28.02,44.49,155451,41.6447,39.1629,11.92,12.45,2.50
      357000,HMNY_nasdaq,6.99,1.81,9.50,9408,4.5611,3.7774,N/A,N/A,0.90
     4815000,HMTV_nasdaq,13.80,10.20,17.79,45391,13.7657,13.3843,60.00,28.16,2.70
    85697000,HSIC_nasdaq,104.97,73.35,106.81,394662,100.446,95.5402,21.51,19.44,6.90
   152638000,HERO_nasdaq,6.97,3.95,7.96,2763180,7.2294,7.1733,36.68,8.82,3.80
    19425000,HTBK_nasdaq,7.21,6.04,7.67,29449,7.1975,6.9192,20.60,18.02,7.50
    12918000,HFWA_nasdaq,15.66,13.25,16.53,39466,15.3146,14.421,20.08,15.50,6.80
     4980000,HBOS_nasdaq,19.49,11.83,19.82,45841,16.5543,14.7951,14.77,11.81,0.20
    14045000,HEOP_nasdaq,6.64,5.05,7.00,31585,6.4239,5.9576,15.81,14.43,5.70
     8592000,HCCI_nasdaq,15.35,13.10,20.89,45017,14.6017,14.9096,56.85,19.94,11.60
    57832000,MLHR_nasdaq,28.19,18.01,29.70,248045,28.2086,26.2876,16.68,13.82,4.60
     5274000,HSKA_nasdaq,6.43,6.08,10.25,19840,6.7794,7.9206,107.17,16.92,0.50
     4359000,HFFC_nasdaq,13.03,11.00,14.55,1834,13.2389,13.3384,18.61,N/A,1.20
           0,HTWO_nasdaq,10.10,10.01,10.50,20038,10.1477,10.1425,N/A,N/A,0.20
    25774000,HIBB_nasdaq,60.02,49.78,63.39,270332,56.7153,56.424,20.41,17.76,16.50
    12492000,HTCO_nasdaq,11.34,8.91,11.55,20078,10.8772,10.2926,N/A,N/A,10.60
     2199000,HIHO_nasdaq,2.00,1.41,3.23,50000,1.8686,1.7886,N/A,N/A,0.10
   128591000,HIMX_nasdaq,6.62,1.66,8.19,6318860,5.9517,5.2465,15.40,10.51,0.60
           0,HIFS_nasdaq,69.78,57.69,82.34,3954,68.3067,68.0602,N/A,N/A,5.60
    11173000,HITK_nasdaq,35.27,28.70,38.17,79211,34.9703,34.68,15.47,13.31,12.40
    30071000,HITT_nasdaq,60.83,50.44,66.97,167744,59.7003,57.6127,26.56,23.22,8.40
     2596000,HMNF_nasdaq,7.40,2.60,7.84,3183,7.1083,6.5742,N/A,N/A,1.40
    86556000,HMSY_nasdaq,24.08,18.50,37.19,587608,24.225,25.0626,27.68,21.69,11.20
    36382000,HOLI_nasdaq,13.48,8.18,14.86,159338,12.8123,12.4268,12.84,11.42,7.00
    14138000,HOLL_nasdaq,1.2888,1.20,1.51,11468,1.3483,1.3676,N/A,N/A,0.40
   267374000,HOLX_nasdaq,22.54,18.46,23.96,3553910,20.7072,21.0683,14.93,13.26,2.50
     4640000,HBCP_nasdaq,18.20,16.43,19.95,15236,18.4177,18.3592,N/A,N/A,5.60
    45514000,HOMB_nasdaq,27.33,14.99,27.93,187364,26.086,20.8313,21.02,16.77,7.00
    10741000,HOME_nasdaq,14.01,9.66,14.81,26066,13.6361,12.5278,87.56,77.83,7.30
     1209000,HFBL_nasdaq,17.42,15.34,18.50,1072,17.4449,17.7285,N/A,N/A,1.70
    35973000,HMIN_nasdaq,27.70,21.01,32.00,193362,26.7929,27.4813,3.32,2.39,4.90
    69506000,HLSS_nasdaq,23.90,14.39,25.59,766627,24.27,23.2491,12.45,11.72,1.50
    59380000,AWAY_nasdaq,29.49,19.58,34.30,1050580,31.3057,29.7601,48.34,39.32,7.90
     9571000,HCIIP_nasdaq,34.09,17.45,36.39,659,33.0683,28.7841,N/A,N/A,N/A
    11805000,HMST_nasdaq,20.88,16.815,28.73,102473,21.73,23.1901,8.85,6.91,4.60
    17522000,HTBI_nasdaq,16.24,12.04,17.00,35820,16.4757,15.8312,40.60,N/A,8.10
     7528000,HPJ_nasdaq,1.02,0.74,1.50,26612,1.0823,1.0514,N/A,N/A,0.50
           0,HKTV_nasdaq,6.1301,3.88,7.43,24777,6.0639,6.1982,N/A,N/A,N/A
    10458000,HOFT_nasdaq,16.51,11.35,18.31,30749,16.6961,16.2756,18.34,14.23,8.90
     5878000,HFBC_nasdaq,11.51,6.92,11.64,5683,10.9419,10.6499,30.29,19.84,0.60
     6360000,HBNC_nasdaq,23.49,16.35,25.48,21729,22.005,20.4385,10.30,10.78,3.80
    41555000,HZNP_nasdaq,2.44,1.97,5.27,297330,2.5131,2.4023,N/A,N/A,16.30
     8176000,HRZN_nasdaq,13.99,12.77,18.17,61712,14.0194,14.4504,10.36,9.65,5.20
    38353000,ZINC_nasdaq,10.94,8.20,13.14,353605,12.2574,11.4714,273.50,12.16,9.90
N/A,HOTT_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    17543000,HWCC_nasdaq,13.65,10.32,15.07,46594,14.4591,13.3666,14.68,11.77,13.90
   112175000,HOVNP_nasdaq,17.00,6.22,18.25,9375,17.46,16.6904,N/A,N/A,N/A
     3048000,HBMD_nasdaq,8.25,6.01,8.36,552,7.6266,7.3498,N/A,N/A,5.80
    34476000,HSNI_nasdaq,60.99,42.54,65.00,160222,57.5934,55.9531,19.55,17.48,6.20
    35163000,HUBG_nasdaq,38.21,28.17,41.18,195152,37.1756,37.4156,18.82,16.69,5.00
   473949000,HCBK_nasdaq,9.58,6.38,9.79,3719530,9.4119,8.7509,24.56,29.94,2.60
    26010000,HSON_nasdaq,2.40,2.10,4.90,174560,2.4544,3.2242,N/A,N/A,0.80
    18361000,HDSN_nasdaq,2.10,2.05,5.04,232297,2.6086,3.4013,17.50,11.67,1.60
   821203000,HBAN_nasdaq,8.52,5.81,8.78,10203700,8.2525,7.5539,12.53,12.00,1.10
   821203000,HBANP_nasdaq,1220.00,851.25,1390.00,1602,1228.76,1282.74,N/A,N/A,N/A
           0,HPCCP_nasdaq,28.14,25.69,30.99,2455,28.1342,28.6973,N/A,N/A,N/A
     6277000,HURC_nasdaq,28.21,19.58,31.61,11957,29.3208,28.1951,12.00,11.15,7.20
    21850000,HURN_nasdaq,51.23,28.51,59.39,122405,46.8572,43.6282,18.97,17.02,2.20
    25647000,HTCH_nasdaq,3.47,1.35,6.69,733128,4.775,4.2297,N/A,N/A,2.60
     1989000,HPAC_nasdaq,10.45,9.50,10.45,4892,10.3366,10.272,N/A,N/A,N/A
     4591000,HYGS_nasdaq,11.00,4.62,16.75,128095,14.0292,11.2682,N/A,N/A,2.70
     7235000,HPTX_nasdaq,25.11,10.00,27.00,77916,23.9346,21.8762,N/A,35.37,20.10
     8160000,IDSY_nasdaq,5.72,4.25,6.72,24565,5.0831,5.2917,38.13,11.44,4.40
    75869000,IACI_nasdaq,49.87,38.20,55.57,1142140,49.7344,46.3845,12.79,10.77,4.80
    28822000,IBKC_nasdaq,56.32,44.28,59.81,191162,56.1108,51.6416,26.57,15.64,6.90
     9422000,ICAD_nasdaq,5.86,1.85,6.90,25622,5.9219,5.5715,N/A,N/A,6.70
           0,IEP_nasdaq,74.80,37.22,90.75,154357,72.5778,70.1516,8.97,10.82,1.40
    17712000,ICFI_nasdaq,34.00,17.28,35.00,97361,32.7626,29.568,16.35,15.18,5.50
    34410000,ICGE_nasdaq,12.01,8.68,13.50,108754,11.925,11.7434,1201.00,42.89,9.20
    58936000,ICLR_nasdaq,40.05,22.43,40.45,290975,37.5564,34.2752,24.72,20.75,0.60
    55996000,ICON_nasdaq,33.50,17.78,34.49,694757,31.3044,27.628,14.63,13.62,12.40
    12905000,ICUI_nasdaq,71.00,53.01,85.00,153534,72.7272,67.1469,27.95,24.48,11.80
    61609000,IDIX_nasdaq,4.20,3.15,8.43,1093940,3.7231,3.9678,N/A,N/A,10.50
    49828000,INVE_nasdaq,0.701,0.70,1.60,156737,0.8019,0.9655,N/A,N/A,0.80
    35833000,IDRA_nasdaq,1.49,0.19,1.73,241855,0.9053,0.7357,N/A,N/A,3.50
    52025000,IDXX_nasdaq,96.77,81.57,101.18,433032,93.8761,89.9291,27.97,25.07,11.60
     2857000,IROQ_nasdaq,15.86,12.75,16.00,1997,15.3769,15.2064,N/A,N/A,0.60
    29401000,IGTE_nasdaq,23.25,13.98,24.49,302891,19.0414,17.731,12.99,11.68,2.50
     6855000,IRG_nasdaq,16.66,10.80,21.28,85108,18.7926,16.8964,37.02,21.09,12.50
     1323000,IGOI_nasdaq,3.58,2.09,6.96,26582,2.96,2.8929,N/A,N/A,1.80
    51792000,IIVI_nasdaq,18.51,14.38,18.54,192471,17.2236,16.7727,18.33,15.17,5.00
    38101000,IKAN_nasdaq,1.29,0.80,2.11,74991,1.348,1.5247,N/A,129.00,0.90
      906000,IKNX_nasdaq,16.70,7.58,18.39,1208,16.5472,13.4338,N/A,N/A,0.40
   123356000,ILMN_nasdaq,78.55,40.43,83.23,1320950,75.6553,67.4556,45.67,38.69,20.00
     2560000,ISNS_nasdaq,7.199,4.29,8.28,13377,7.1022,5.8755,37.89,N/A,0.20
    19770000,IMMR_nasdaq,13.66,4.15,16.73,364068,13.9878,13.0102,47.10,18.46,3.00
     2209000,ICCC_nasdaq,3.40,3.19,5.75,3322,3.6192,3.5889,N/A,N/A,0.50
    84300000,IMGN_nasdaq,16.69,10.85,20.25,709975,17.9725,16.8211,N/A,N/A,12.50
    76819000,IMMU_nasdaq,5.22,2.11,6.91,1004910,5.4889,3.8413,N/A,N/A,6.60
    58238000,IPXL_nasdaq,20.81,14.41,21.50,910465,20.1058,18.2881,99.10,35.27,3.60
     5148000,IMMY_nasdaq,7.56,2.55,30.00,18205,7.8269,7.5505,N/A,N/A,2.10
    21828000,IMRS_nasdaq,3.00,2.21,4.75,61912,2.6731,3.0944,N/A,N/A,2.00
    50075000,SAAS_nasdaq,9.51,4.74,9.59,432908,8.4206,7.9855,N/A,N/A,5.70
   119464000,INCY_nasdaq,26.44,15.43,27.74,1170730,22.9253,22.4668,N/A,94.43,10.30
    22018000,INDB_nasdaq,36.95,27.59,38.04,54677,35.9958,32.8643,15.59,14.96,35.10
     8310000,IBCP_nasdaq,7.81,2.60,9.00,43084,7.1234,6.7062,7.10,9.76,2.90
           0,IBCPO_nasdaq,32.65,21.80,32.75,715,31.7453,31.0466,N/A,N/A,N/A
     5058000,IBTX_nasdaq,34.50,27.54,37.57,30166,32.1106,30.0865,20.91,17.16,2.50
     4300000,IDSA_nasdaq,2.0751,2.06,4.07,10515,2.5772,2.9752,N/A,N/A,16.00
   114412000,INFN_nasdaq,10.94,4.33,12.16,1862370,11.1546,9.3749,1094.00,42.08,12.40
           0,INXB_nasdaq,7.87,7.41,8.03,6638,7.8477,7.8022,N/A,N/A,N/A
           0,INXBU_nasdaq,8.30,8.05,8.55,234,8.3251,8.3176,N/A,N/A,N/A
           0,INXBW_nasdaq,0.59,0.00,0.00,0,0.00,0.00,N/A,N/A,N/A
    40755000,INFI_nasdaq,22.18,14.59,50.51,1948160,18.7167,29.3609,N/A,N/A,2.00
    11156000,IPCC_nasdaq,65.55,45.29,67.56,32603,63.0831,59.2043,23.66,17.39,3.00
   107205000,INFA_nasdaq,37.85,23.83,39.87,1050060,37.1411,35.5062,26.65,23.36,4.00
    26354000,III_nasdaq,3.02,0.95,3.21,169314,2.3189,2.0758,23.23,15.89,0.50
     9974000,IFON_nasdaq,0.64,0.38,1.56,28891,0.5317,0.525,N/A,N/A,0.10
    10319000,IMKTA_nasdaq,26.22,15.29,29.33,54086,26.3556,22.3429,13.80,10.08,3.80
    37193000,INWK_nasdaq,11.49,9.35,15.80,286012,11.2954,11.7266,22.98,17.15,17.00
    22101000,INOD_nasdaq,2.76,2.60,4.41,108326,3.0508,3.2044,N/A,138.00,0.60
    21776000,IPHS_nasdaq,50.33,43.29,55.60,80475,49.3974,51.1864,16.39,12.68,3.00
    22875000,IOSP_nasdaq,42.82,28.09,45.18,98449,42.2319,41.8467,13.26,11.21,3.40
     2496000,INOC_nasdaq,4.16,1.38,4.45,6100,3.9639,3.7967,N/A,N/A,0.90
    12763000,ISSC_nasdaq,8.07,3.20,9.25,68032,7.2989,6.4891,42.47,25.22,5.90
    43008000,NSIT_nasdaq,22.05,14.31,22.25,174003,19.7736,19.3494,11.73,10.35,3.90
    11508000,ISIG_nasdaq,2.39,1.51,2.44,26691,2.2089,2.0712,N/A,N/A,0.50
    26312000,INSM_nasdaq,11.00,2.86,14.30,660409,11.2325,10.1183,N/A,N/A,3.70
    16100000,IIIN_nasdaq,16.63,9.64,19.37,70777,17.5317,16.7359,22.78,15.12,3.00
    50362000,PODD_nasdaq,30.68,17.95,33.57,381442,31.7174,28.9479,N/A,511.33,26.10
    26996000,IART_nasdaq,37.76,30.87,44.53,163026,37.5539,36.8048,14.92,12.03,18.40
   134612000,IDTI_nasdaq,8.63,5.12,9.35,1301610,8.5481,7.9225,23.97,16.60,2.50
     6002000,IESC_nasdaq,5.18,0.00,0.00,0,0.00,0.00,N/A,N/A,0.80
    27978000,ISSI_nasdaq,10.15,8.18,11.99,137202,11.2167,10.293,11.15,7.87,5.20
  4978263000,INTC_nasdaq,22.70,19.23,26.90,40665500,23.5494,22.7447,12.14,11.46,6.00
    10330000,IPCI_nasdaq,2.02,1.50,3.72,84884,1.8577,1.9299,N/A,4.59,11.40
    16524000,IPAR_nasdaq,32.73,16.10,34.96,165311,31.9042,27.8045,26.61,28.96,2.30
    47090000,IBKR_nasdaq,16.74,13.29,17.43,328380,16.4457,15.394,23.25,14.68,1.50
    15492000,ININ_nasdaq,66.00,26.98,66.94,84675,55.0933,49.2631,140.43,104.76,8.30
     7202000,ICPT_nasdaq,46.30,17.96,52.47,84070,45.7783,37.9347,N/A,N/A,1.30
    37603000,IDCC_nasdaq,36.75,31.61,48.68,358226,40.4825,43.9137,N/A,N/A,7.80
    62708000,TILE_nasdaq,18.75,12.94,20.30,311948,18.1746,17.8046,25.68,17.86,12.40
    13998000,IMI_nasdaq,6.15,5.97,10.69,141180,6.9371,8.5823,205.00,27.95,3.80
       27000,IMCB_nasdaq,15.80,10.50,16.03,1425,13.9625,13.3192,N/A,N/A,1.60
    70855000,ITMN_nasdaq,14.80,7.21,16.00,1437990,12.1747,10.4217,N/A,N/A,10.50
    49115000,INAP_nasdaq,7.89,5.52,9.60,180266,8.3861,8.3635,N/A,N/A,15.20
    54756000,IBOC_nasdaq,24.21,16.92,25.85,159306,23.8072,21.1917,15.23,15.04,7.60
    32316000,ISCA_nasdaq,33.67,24.22,35.77,125325,33.6503,32.487,23.06,21.18,9.40
