FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
0,ARU_nyse,24.7,23.5,26.24,30966,25.2537,25.2399,N/A,N/A,N/A
0,ARY_nyse,25.91,25.32,27.63,18783,26.6306,26.8493,N/A,N/A,N/A
9073000,ACRE_nyse,13.25,12.52,17.78,337373,15.3454,16.472,19.2,9.53,8.3
0,ARDC_nyse,18.93,18.42,20.41,79462,19.436,19.6374,N/A,N/A,N/A
15779000,AI_nyse,26.89,17.84,29.65,235964,27.6197,25.491,6.28,6.77,2.8
15779000,AIW_nyse,24.2,21.58,24.98,11174,24.5571,24.5612,N/A,N/A,N/A
19113000,AHH_nyse,11.71,10.7,11.85,300385,11.546,11.5505,15.21,12.59,0.1
0,ARR_nyse,4.68,4.23,7.98,7699560,5.0394,6.2233,5.71,5.51,N/A
N/A,ARR.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,ARR.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
27406000,AWI_nyse,47.17,38.08,58.48,315803,50.2874,52.3374,20.33,15.07,4.7
103629000,ARW_nyse,39.89,30.84,42.27,650020,39.5449,39.3339,9.36,8.19,2.8
125146000,AJG_nyse,44.11,34.2,45.87,579620,44.0783,40.2896,19.87,17.5,2.2
N/A,ART_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
12671000,APAM_nyse,50.41,35.14,56.07,152645,50.4194,43.7047,21.27,17.69,N/A
18180000,ASA_nyse,12.49,11.52,25.92,130286,13.5357,17.6558,N/A,N/A,N/A
25633000,ABG_nyse,41.05,24.48,43.99,240158,40.5943,36.868,13.12,11.97,8.8
60913000,AHT_nyse,11.61,7.33,14.26,555794,12.8791,12.1029,7.08,5.98,10.9
N/A,AHT.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AHT.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AHT.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
73625000,ASH_nyse,83.72,65.15,91.11,1097800,86.5334,82.5632,12.7,10.41,3.1
0,APB_nyse,9.99,8.97,11.37,22006,10.4937,10.7718,N/A,N/A,N/A
0,GRR_nyse,11.63,10.69,15,15339,11.8289,12.2937,N/A,N/A,N/A
60846000,AHL_nyse,36.94,27.92,39.24,636064,36.9891,36.2234,11.13,10.77,2.9
N/A,AHL..CL_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AHL.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AHL.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AHL.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
14599000,ALC_nyse,11.88,6.93,15.1,279025,11.9083,11.142,N/A,N/A,9.2
N/A,ABW.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
48869000,AEC_nyse,16.6,14.24,19.09,779023,16.7011,17.115,12.77,11.94,7.8
75583000,AIZ_nyse,51.31,32.8,51.92,645809,50.2074,43.957,9.33,8.79,4.7
172413000,AGO_nyse,21.9,11.29,24.73,1848520,22.6571,19.6879,7,8.17,1.3
N/A,AGO.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AGO.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,DHU.F_nyse,17.365,9.119,18.705,80,10.7347,10.2441,N/A,N/A,N/A
80560000,AF_nyse,11.17,8.88,11.34,587456,10.2646,9.8581,22.34,20.31,13.5
N/A,AF.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
1248700000,AZN_nyse,47.91,44.17,53.45,1955380,50.4329,49.0573,9.01,9.39,2.6
5376341000,T_nyse,35.53,32.71,39,27346200,35.8383,35.9146,14.21,13.21,3.1
119305000,AT_nyse,4,3.86,15.18,1055760,4.5771,7.3899,N/A,N/A,6.3
46885000,ATLS_nyse,49.02,29.95,53.6,255888,50.4446,44.0222,21.5,11.64,2.6
65731000,APL_nyse,38.82,29.53,39.94,758909,38.0823,34.8968,22.06,17.1,2
21750000,ARP_nyse,21.5,18.66,28.06,480928,22.618,23.1938,19.55,17.2,4.5
88827000,ATO_nyse,40.6,32.94,45.12,455569,41.6046,40.2207,16.18,15.32,3.2
61488000,ATW_nyse,52.36,38.15,56.71,648272,53.9626,51.0905,10.11,8.38,5.7
754412000,AUO_nyse,3.52,2.7,4.98,1452250,4.0691,4.2382,32,11,3.7
245971000,AUQ_nyse,4.33,4.01,8.62,2835880,4.716,6.1005,19.68,12.37,5.6
95503000,ALV_nyse,77.7,51.63,80.37,626130,77.7326,70.7803,13.73,12.39,11.4
64136000,AN_nyse,44.56,37.18,48.92,748761,45.0903,44.1851,15.16,13.54,4.7
35141000,AZO_nyse,424.2,341.98,435.36,260772,417.421,389.403,15.31,13.54,8.3
128702000,AVB_nyse,136.95,123.04,151.23,930806,135.202,132.492,26.75,20.11,3.3
0,ACP_nyse,17.21,16.0273,19.3963,97242,17.4109,18.2962,N/A,N/A,N/A
N/A,ACP~_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
99164000,AVY_nyse,43.38,26.96,44.92,704600,43.258,40.6506,16.81,14.61,6.9
18289000,AVG_nyse,19.98,9.42,20.18,478495,18.4051,15.655,10.46,8.92,25.6
59297000,AVA_nyse,26.92,22.78,29.26,344808,27.1671,26.4764,15.04,14.4,3.5
15180000,AVIV_nyse,25,22.1,31.1,377852,26.6751,25.9949,19.23,13.02,0.8
1465019000,AV_nyse,10.44,8.32,12.63,92548,10.322,10.5868,N/A,N/A,2.7
2930039000,AVV_nyse,26.76,26.11,29.55,35339,27.7429,28.2055,N/A,N/A,N/A
135653000,AVT_nyse,33.97,25.41,36.86,816578,33.7229,33.8276,9.82,8.23,2.3
432212000,AVP_nyse,21.29,13.7,24.53,4037140,22.748,20.0374,18.04,15.21,2.7
46657000,AVX_nyse,12.04,9.11,12.36,176753,11.9537,11.5689,16.96,14.33,2.1
67438000,AXLL_nyse,40.68,25.65,64.96,1710110,44.1806,50.9233,9.53,8.27,1.7
110513000,AXS_nyse,45.3,32.03,46.88,937795,44.8266,41.3101,8.83,9.68,1.7
N/A,AXS.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AXS.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
24530000,AZZ_nyse,35.76,29.72,49.1,168770,41.6366,42.7255,12.68,10.22,3.9
51576000,BGS_nyse,34.05,24.69,34.66,342517,31.4954,30.5745,21.83,19.13,5.1
99796000,BWC_nyse,30.41,22.72,30.84,701125,29.8254,27.5744,13.22,12.31,9.5
0,MCI_nyse,15.89,15.11,17.95,14031,16.5506,16.4617,N/A,N/A,N/A
0,BGH_nyse,22.88,21.9,25.4,93688,24.0151,24.5758,N/A,N/A,N/A
0,MPV_nyse,14.49,13.58,16.14,11867,14.2986,14.3451,N/A,N/A,N/A
13645000,BMI_nyse,44.69,32.29,54.28,82755,44.2889,47.9934,24.29,19.18,8.1
440316000,BHI_nyse,47.58,38.14,50.97,3373800,46.3066,45.0377,15.6,11.52,3.3
0,BBN_nyse,20.8,18.98,24.17,337475,20.9591,22.2437,N/A,N/A,N/A
146337000,BLL_nyse,42.18,39.33,48.5,1139550,43.474,45.0959,13.18,11.78,1.9
39415000,BYI_nyse,57.42,41.74,58,555122,56.0766,50.8803,16.74,14.91,15.2
15576000,BALT_nyse,3.59,2.7,4.38,144656,3.652,3.5261,N/A,N/A,0.6
N/A,BGE.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
5385020000,BBVA_nyse,8.39,5.3,10.57,1315720,9.0374,9.455,9.32,7.77,2.9
2867488000,BBD_nyse,12.31,12.01,17.79,7465520,14.782,16.099,8.61,7.46,5.4
2867488000,BBDO_nyse,13.3,11.2273,18.95,1886,15.5634,16.3073,N/A,N/A,N/A
30776000,BCH_nyse,84.89,78.4083,100.274,12956,86.3092,92.6299,13.02,11.77,38.9
36332000,BLX_nyse,22.52,19.49,25.39,130888,22.8323,23.2884,9.38,7.93,9.6
937914000,BSBR_nyse,5.9516,5.75,8.5,5200880,6.8314,7.1958,7.26,6.76,5.8
154624000,BSAC_nyse,23.73,21.73,31.1462,364386,24.2606,27.5339,12.76,11.35,9.9
9940848000,SAN_nyse,6.55,4.88,8.86,6966400,6.9657,7.4761,9.49,9.63,2.8
N/A,SAN.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,SAN.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,SAN.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,SAN.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,SAN.F_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,SAN.I_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
142730000,CIB_nyse,55.47,53.58,70.62,276930,58.7514,64.5169,11.68,10.53,5.4
83515000,BXS_nyse,18.25,12.55,18.68,663498,17.2069,15.8128,19.62,16.9,12.2
N/A,BXS.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
10774986000,BAC_nyse,12.9,6.9,13.99,128967000,13.1746,12.251,13.44,9.85,0.9
N/A,BAC.WS.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BAC.WS.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,NCB.DU_nyse,9.88,5.78,10.6,160,6.8184,6.3239,N/A,N/A,N/A
N/A,BAC.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BAC.I_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BAC.J_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
10774986000,BAC.L_nyse,14,6.93,14.01,3603,907.355,850.476,N/A,N/A,N/A
N/A,BAC.Z_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.G_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.H_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.I_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.J_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.L_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.N_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.O_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BML.Q.CL_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
44173000,BOH_nyse,51.92,41.41,52.2,284491,50.0983,48.5417,15.54,15.54,15.2
647507000,BMO_nyse,58.2,55.31,64.79,525498,59.1326,61.5359,9.48,9.15,9.2
1147438000,BK_nyse,28.42,20.13,30.85,5981610,29.4111,27.9818,12.52,11.19,1.9
N/A,BK.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
1197167000,BNS_nyse,53.03,49.51,60.23,537083,55.7403,57.5023,10.3,9.5,9.2
39580000,RATE_nyse,14.44,9.9,19.68,549738,14.0749,13.0009,28.88,21.24,11
65457000,BKU_nyse,26.67,22.01,28.69,485167,25.4517,25.6672,15.6,15.78,1.9
2495559000,BCS_nyse,17.03,9.23,20.6,2688960,18.7097,18.4609,6.63,5.7,1.3
2495559000,BCS_nyse,17.03,9.23,20.6,2688960,18.7097,18.4609,6.63,5.7,1.3
N/A,BCS.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BCS.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BCS.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
44385000,BKS_nyse,16.9,11.17,23.71,1666250,20.074,16.8164,N/A,N/A,5.9
46118000,B_nyse,30.43,19.71,32.35,255111,29.8986,26.933,16.02,13.96,7.6
998138000,ABX_nyse,14.51,14.33,43.19,21986500,18.6369,26.0861,4.9,4.74,0.8
36839000,BAS_nyse,12.75,8.81,16.6,759395,13.1354,13.1485,N/A,27.72,5.8
541074000,BAX_nyse,69.67,53.48,73.95,3471110,70.5443,69.3833,14.95,13.4,1.3
121448000,BTE_nyse,35.96,34.71,51.74,203761,37.384,41.2547,36.69,23.81,2.5
698238000,BBT_nyse,34.16,26.86,34.56,3958770,33.1866,31.2201,11.78,11.02,2.3
N/A,BBT.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BBT.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,BBK.F_nyse,26.531,21.09,26.531,36,25.5374,24.6362,N/A,N/A,N/A
N/A,BBT.G_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
43852000,BFR_nyse,3.78,3.14,5.38,40316,4.022,4.4124,2.42,2.39,10.9
6994000,BBX_nyse,12.9,5.34,13.58,48202,12.6063,9.5958,N/A,N/A,8.2
774883000,BCE_nyse,40.76,38.72,48.06,816095,43.8823,44.7339,13.36,12.98,6.7
139886000,BEAM_nyse,63.7,52.69,69.78,715153,65.2511,63.1048,23.95,21.67,1.7
0,TZF_nyse,31.95,26.28,32.95,92,30.7114,29.3596,N/A,N/A,N/A
21783000,BZH_nyse,17.65,10.9,23.29,1445680,19.6149,17.5736,N/A,882.5,6
21783000,BZT_nyse,29.26,20.97,36.23,22198,31.6891,29.1859,N/A,N/A,N/A
21783000,BZU_nyse,19.8499,14.37,25.5,1027,22.7329,21.9933,N/A,N/A,N/A
192776000,BDX_nyse,97.14,72.68,102.72,1009160,99.1391,91.6734,16.89,15.47,8.8
43394000,BDC_nyse,51.3,30.93,55.69,276369,52.1383,49.6805,14.13,12.51,7.1
94976000,BLC_nyse,14.26,6.07,14.27,2372680,12.4751,10.0199,18.05,13.58,0.6
101880000,BMS_nyse,39.5,29.59,41.22,762161,39.5017,37.984,16.53,15.31,7.9
53998000,BHE_nyse,20.25,12.54,20.68,280641,19.6889,18.0333,18.24,15.46,3.7
N/A,BRK.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,BRK.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
23100000,BHLB_nyse,28.3,20.89,28.54,86864,27.1474,25.4488,12.86,12.41,12.9
49165000,BRY_nyse,39.86,30.21,48.99,724466,43.6908,42.4669,12.3,12.42,5.6
269848000,BBY_nyse,28.69,11.2,29.91,8366350,27.2189,21.0259,13.1,12.11,3.7
121940000,BGCA_nyse,26.936,22.06,28.63,14336,26.7997,26.7155,N/A,N/A,N/A
2656056000,BHP_nyse,57.83,55.87,80.54,2590220,63.232,70.6904,17.9,17.85,6
2642914000,BBL_nyse,51.72,50.41,72.4,904781,55.9986,61.3701,14.29,10.51,1.3
50007000,BIG_nyse,32.16,26.69,42.26,858370,34.3291,33.6622,10.9,9.75,4.9
1025000,BH_nyse,414.99,326.55,416.15,5025,406.654,389.247,35.11,27.12,26.6
46592000,BBG_nyse,20.59,15.5,27.01,1312390,22.1057,19.671,147.07,16.34,13.8
0,BIOA_nyse,7.05,6.3,10.05,38642,7.8709,7.9126,N/A,N/A,N/A
158569000,BMR_nyse,20.58,18.1,23.13,1740440,20.8606,21.1074,14.1,14,4
20455000,BIO_nyse,112.74,91.52,127.17,75397,113.733,116.439,21.68,18.04,2
N/A,BIO.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
13243000,BITA_nyse,11.5,3.51,13.2,89981,11.0283,9.783,13.69,10.55,0.4
43988000,BKH_nyse,48.68,30.29,50.53,200472,48.0723,43.617,20.89,19.55,7
0,BJZ_nyse,15.42,15.17,16.81,9520,15.6417,15.9529,N/A,N/A,N/A
0,BFZ_nyse,14.79,13.75,17.52,87775,15.3637,16.2704,N/A,N/A,N/A
0,CII_nyse,12.74,11.8,13.57,168095,13.0211,12.981,N/A,N/A,N/A
0,BHK_nyse,13.02,12.42,16.25,89611,13.704,14.6634,N/A,N/A,N/A
0,CYE_nyse,7.29,6.96,8.19,163606,7.5963,7.8456,N/A,N/A,N/A
0,HYV_nyse,12.16,11.4,13.59,143912,12.7049,13.0301,N/A,N/A,N/A
0,HYT_nyse,12,11.31,13.37,147547,12.3631,12.762,N/A,N/A,N/A
0,COY_nyse,7.26,6.6,8.39,128619,7.5114,7.8882,N/A,N/A,N/A
0,BTZ_nyse,12.9,12.32,14.44,301603,13.4123,13.9132,N/A,N/A,N/A
0,DSU_nyse,4.16,3.87,4.65,440828,4.2726,4.4139,N/A,N/A,N/A
0,BHL_nyse,13.91,12.92,15.5,32105,14.2271,14.5609,N/A,N/A,N/A
0,BQR_nyse,8.1,7.58,9.49,30123,8.4546,8.8209,N/A,N/A,N/A
0,BGR_nyse,25.26,21.73,27,100027,25.6857,25.3495,N/A,N/A,N/A
0,BDJ_nyse,7.68,6.87,8.02,517441,7.712,7.6885,N/A,N/A,N/A
0,EGF_nyse,14.2,13.55,16.17,32336,14.492,15.1878,N/A,N/A,N/A
0,FRA_nyse,15.62,13.91,16.81,131445,15.8823,15.9554,N/A,N/A,N/A
0,BFO_nyse,15.46,15.16,16.34,11236,15.5071,15.6607,N/A,N/A,N/A
0,BGT_nyse,14.96,13.88,16.37,87453,15.2737,15.5693,N/A,N/A,N/A
0,BOE_nyse,13.64,11.92,14.45,289320,13.8366,13.8188,N/A,N/A,N/A
0,BME_nyse,31.2728,26.29,32.8,22203,31.4169,30.624,N/A,N/A,N/A
0,BHY_nyse,7.25,6.64,8.54,20755,7.6037,7.8745,N/A,N/A,N/A
0,BAF_nyse,13.8499,12.9,17.49,31300,14.4809,15.7007,N/A,N/A,N/A
0,BNA_nyse,10.1,9.6,12.1,100822,10.5266,11.1412,N/A,N/A,N/A
0,BKT_nyse,6.79,6.34,7.74,293389,6.9883,7.1739,N/A,N/A,N/A
0,BGY_nyse,7.45,6.85,8,380256,7.5997,7.6329,N/A,N/A,N/A
0,BKN_nyse,14.96,13.65,17.43,53406,15.1837,16.1649,N/A,N/A,N/A
0,BTA_nyse,11.28,10.34,13.59,43650,11.4877,12.3722,N/A,N/A,N/A
0,BIT_nyse,17.39,16.36,20.5,139488,17.746,18.9467,N/A,N/A,N/A
0,MUI_nyse,14.65,13.82,17.88,122556,15.0034,16.0644,N/A,N/A,N/A
0,MNE_nyse,13.96,13.15,16.53,11017,14.3463,15.3052,N/A,N/A,N/A
0,MUA_nyse,12.63,11.85,14.61,98339,12.9743,13.7533,N/A,N/A,N/A
0,BPK_nyse,16.18,15.59,17.48,39452,16.1611,16.6483,N/A,N/A,N/A
0,BKK_nyse,16.29,15.8,17.3,45470,16.2986,16.6418,N/A,N/A,N/A
0,BIE_nyse,14.3,13.38,17.99,8939,14.8729,16.2275,N/A,N/A,N/A
0,BBK_nyse,15.02,13.75,19,26972,15.3503,16.6521,N/A,N/A,N/A
0,BBF_nyse,13.45,12.65,16.76,24834,14.0466,15.3177,N/A,N/A,N/A
0,BYM_nyse,14.16,13.05,17.79,65938,14.6097,15.7785,N/A,N/A,N/A
0,BFK_nyse,13.71,12.91,16.79,116064,14.3006,15.285,N/A,N/A,N/A
0,BTT_nyse,20.01,18.3,25.49,258714,20.9283,22.8223,N/A,N/A,N/A
0,MEN_nyse,11.25,10.26,13.65,110219,11.852,12.5053,N/A,N/A,N/A
0,MUC_nyse,14.319,13.46,18.45,120398,14.9249,16.0157,N/A,N/A,N/A
0,MUH_nyse,14.85,13.82,18.52,39744,15.3029,16.7336,N/A,N/A,N/A
0,MHD_nyse,16.63,15.57,19.99,45430,16.8594,18.1577,N/A,N/A,N/A
0,MFL_nyse,14.02,12.88,17.2,126108,14.2811,15.4899,N/A,N/A,N/A
0,MUJ_nyse,14.26,13.68,17.37,51373,14.7371,15.8624,N/A,N/A,N/A
0,MHN_nyse,13.91,12.93,17.1,83714,14.2254,15.3931,N/A,N/A,N/A
0,MUE_nyse,13.71,12.58,16.23,92156,14.4677,15.1693,N/A,N/A,N/A
0,MUS_nyse,12.85,12.06,17.12,48477,13.5689,14.7672,N/A,N/A,N/A
0,MVT_nyse,15.4172,14.43,18.49,56431,16.0157,17.2288,N/A,N/A,N/A
0,MYC_nyse,15.19,13.93,17.91,55092,15.6849,16.5964,N/A,N/A,N/A
0,MCA_nyse,14.67,13.51,17.19,90361,15.0874,16.0726,N/A,N/A,N/A
0,MYD_nyse,14.63,13.6,17.44,128311,15.0329,16.082,N/A,N/A,N/A
0,MYF_nyse,14.34,13.84,18.15,43136,15.138,16.3926,N/A,N/A,N/A
0,MFT_nyse,13.18,12.46,16.91,31847,14.0023,15.1325,N/A,N/A,N/A
0,MYM_nyse,12.7388,11.85,15.74,35709,13.1769,14.1207,N/A,N/A,N/A
0,MIY_nyse,13.71,12.8,17.02,45889,14.3834,15.4852,N/A,N/A,N/A
0,MYJ_nyse,14.82,13.72,18.25,33464,15.3823,16.4311,N/A,N/A,N/A
0,MJI_nyse,14.24,13.63,17.41,21094,14.6691,15.6972,N/A,N/A,N/A
0,MYN_nyse,13.32,12.58,16.3,90075,13.7434,14.7024,N/A,N/A,N/A
0,MPA_nyse,14.35,13.24,17.09,26612,14.5083,15.5685,N/A,N/A,N/A
0,MQT_nyse,12.89,12.1,16.34,57230,13.2577,14.1828,N/A,N/A,N/A
0,MYI_nyse,13.93,13.1,16.54,197569,14.3209,15.1604,N/A,N/A,N/A
0,MQY_nyse,15.46,14,18.54,91342,15.8223,16.7755,N/A,N/A,N/A
0,BNJ_nyse,14.5,13.53,18.63,18461,15.0657,16.5657,N/A,N/A,N/A
0,BNY_nyse,13.82,13,17.28,38459,14.3263,15.7292,N/A,N/A,N/A
0,BLH_nyse,14.9,14.9,16.94,8688,15.2194,15.7741,N/A,N/A,N/A
0,BQH_nyse,13.95,13.2,17.27,9203,14.918,16.3061,N/A,N/A,N/A
0,BSE_nyse,13.18,12.3,17.28,17445,13.7914,15.374,N/A,N/A,N/A
0,BCF_nyse,8.84,8.39,11.34,213219,9.4449,9.9885,N/A,N/A,N/A
0,BCX_nyse,11.62,10.65,14.99,182547,12.1734,12.8655,N/A,N/A,N/A
0,BHD_nyse,13.02,12.48,16.07,25788,13.6674,14.7528,N/A,N/A,N/A
0,BSD_nyse,13.15,12.11,16.49,24148,13.6246,14.8385,N/A,N/A,N/A
0,BUI_nyse,18.06,16.83,20,59548,18.5694,19.0097,N/A,N/A,N/A
166525000,BLK_nyse,256.82,163.85,298.14,839397,272.592,250.445,16.08,14.2,2.5
0,BGB_nyse,18.45,17.6,20.19,145825,19.0114,19.3479,N/A,N/A,N/A
0,BGX_nyse,19.1,17.55,20.03,49388,19.1894,19.3218,N/A,N/A,N/A
0,BSL_nyse,20.05,18.3,22.21,59717,20.328,20.8288,N/A,N/A,N/A
41060000,BLT_nyse,11.73,11.58,17.49,207689,13.0217,14.3142,12.09,9.69,6.5
21869000,BXC_nyse,2.2,1.83,3.48,169577,2.3451,2.7521,N/A,N/A,9.8
6849000,BTH_nyse,14.92,12.66,46.15,220836,14.1006,15.526,N/A,N/A,37.4
230412000,BWP_nyse,31.04,23.55,31.74,781967,30.1634,28.4583,22.66,21.41,1.9
694178000,BA_nyse,101.47,69.03,104.15,4958240,100.452,86.3817,15.68,14.05,1.9
13529000,BCC_nyse,25.5,24.9,34.54,305033,27.6831,29.3074,31.1,14.74,4.8
87616000,BZ_nyse,8.45,6.68,9.18,659119,8.248,8.2855,13.63,9.18,2.9
37352000,BCEI_nyse,35.42,15,42.36,508923,37.0274,34.7628,17.45,10.9,5.6
36130000,BAH_nyse,17.61,11.85,19.23,407692,17.3,14.7632,11.29,11.22,5.1
113994000,BWA_nyse,84.96,60.17,87.66,947450,83.5543,77.3375,15.88,13.51,6.6
8598000,SAM_nyse,174.35,97.66,176.47,76448,160.923,153.053,35.08,31.02,26.1
149731000,BXP_nyse,106.09,99.23,117,1206670,108.433,106.932,21.22,18.91,3.1
N/A,BXP.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
1337963000,BSX_nyse,9.17,4.79,9.75,18813600,9.2549,7.7137,22.37,19.51,1.8
0,BTF_nyse,21.23,16.22,22.4,19638,21.5971,20.4025,N/A,N/A,N/A
16111000,TEU_nyse,3.79,3.61,8.7,160567,4.0266,4.7952,N/A,N/A,2.5
47673000,BYD_nyse,11.08,4.75,14.5,2463000,12.1046,9.0809,N/A,79.14,7.5
3189359000,BP_nyse,41.38,39.13,45.45,5496590,42.7431,42.4471,8.21,7.18,1.9
0,BPT_nyse,97.5,65.56,122,117456,90.9963,81.6864,N/A,N/A,2.5
106501000,BERY_nyse,22.39,13.12,24.27,673888,22.1111,19.2247,20.17,15.88,1.6
93964000,BPZ_nyse,1.81,1.67,3.4,686486,1.8954,2.4349,N/A,20.11,27.1
46587000,BRC_nyse,30.95,24.72,36.45,207930,31.8994,33.3901,15.48,13.34,8.1
N/A,BDN.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
141488000,BDN_nyse,13.6,10.95,16.06,1671090,14.0814,13.8669,9.71,9.44,5
27477000,LND_nyse,4.85,3.86,5.47,5938,5.0586,4.9928,N/A,N/A,0.4
80144000,BAK_nyse,14.77,10.73,17.85,354238,15.4034,14.8857,24.21,11.72,11.1
76201000,BRE_nyse,50.72,45.76,54.14,654547,50.06,50.0602,20.96,19.58,2.2
N/A,BRE.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
822462000,BRFS_nyse,21.21,13.61,24.89,1537000,22.5597,22.3354,9.43,7.52,2.9
18328000,BPI_nyse,12.04,8.11,22.03,296802,12.4654,10.9161,12.41,21.5,16.8
46932000,BGG_nyse,20.39,16.2,25.52,431269,21.4191,22.6996,17.13,13.33,19.5
21747000,BFAM_nyse,33.2,27.5,38.39,209770,34.2486,32.2035,28.62,23.38,1.5
69596000,EAT_nyse,40.53,28.11,41.88,1199160,40.1674,36.3507,17.39,14.74,6.4
45066000,BCO_nyse,26.24,21.7,30.75,251866,26.5511,27.3204,13.96,12.26,4.6
1639660000,BMY_nyse,43.99,30.64,49.57,10854900,45.902,39.6871,24.3,20.75,2.3
1639660000,BMY_nyse,43.99,30.64,49.57,10854900,45.902,39.6871,24.3,20.75,2.3
35934000,BRS_nyse,66.2,40.83,69.05,208867,64.8377,60.7412,14.94,12.19,5.2
120500000,BR_nyse,26.93,20.29,28.03,792730,26.7437,24.528,14.88,13.4,5.7
99391000,BKD_nyse,26.93,15.62,30.31,1132910,27.716,27.3282,897.67,84.16,4
567459000,BAM_nyse,36.03,31.3553,39.15,944070,35.9843,36.3143,27.5,29.29,3.6
82649000,BOXC_nyse,24.97,23.2,31.88,1561,26.6243,28.2285,N/A,N/A,N/A
0,INF_nyse,21.408,17.81,24.87,41519,22.2377,21.8659,N/A,N/A,N/A
143527000,BIP_nyse,36.58,32.41,40.88,464633,36.5491,37.4269,52.26,34.19,1.1
0,BOI_nyse,18.49,16.55,20.56,68158,18.6751,19.3896,N/A,N/A,N/A
